Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Rocío Agar Marco,Basel,3911-Roc_o_Agar_Marco,7.6,47.55,,2014-05-20,2015-01-01,7007269
Rocio Cano,Langeoog,221-Rocio_Cano,7.4860135,53.7460094,,2010-05-31,2015-01-01,
Roland Alexander Ißler,Bonn,50-Roland_Alexander_Issler,7.1,50.7333,,2009-12-07,2015-01-01,7005090
Roman Thieltges,Spiekeroog,3828-Roman_Thieltges,7.7167,53.7833,,2014-04-09,2015-01-01,1009246
Romana Kaske,Spiekeroog,3991-Romana_Kaske,7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Ronny Beckert,Spiekeroog,3918-Ronny_Beckert,7.7167,53.7833,,2014-05-24,2015-01-01,1009246
Ruben Nicotera,Spiekeroog,181-Ruben_Nicotera,7.7167,53.7833,,2010-04-16,2015-01-01,1009246
Ruth Katharina Kopp,Heidelberg,158-Ruth_Katharina_Kopp,8.7,49.4167,,2010-03-10,2015-01-01,7005177
Sabina Hamm,Langeoog,1288-Sabina_Hamm,7.4860135,53.7460094,,2011-05-20,2015-01-01,
Sabine Greiner,Spiekeroog,3807-Sabine_Greiner,7.7167,53.7833,,2014-03-27,2015-01-01,1009246
Sabine Rosenkranz,Spiekeroog,1094-Sabine_Rosenkranz,7.7167,53.7833,,2011-03-11,2015-01-01,1009246
Sabine Valipour,Berlin,1772-Sabine_Valipour,13.4167,52.5333,,2011-10-28,2015-01-01,7003712
Sabrina Braukmeier,Spiekeroog,1729-Sabrina_Braukmeier,7.7167,53.7833,,2011-10-12,2015-01-01,1009246
SANA DIEDHIOU,Spiekeroog,3741-SANA_DIEDHIOU,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Sandra  Villaverde Santos,Heilbronn,3631-Sandra_Villaverde_Santos,9.2333,49.1333,,2013-12-12,2015-01-01,7012495
Sandra Fluhrer,Spiekeroog,3916-Sandra_Fluhrer,7.7167,53.7833,,2014-05-23,2015-01-01,1009246
Sandra Grießl,Spiekeroog,2134-Sandra_Griessl,7.7167,53.7833,,2012-03-02,2015-01-01,1009246
Sandra Lang,Paderborn,2884-Sandra_Lang,8.7333,51.7167,,2012-11-27,2015-01-01,7005101
Sandra Rudman,Heidelberg,3987-Sandra_Rudman,8.7,49.4167,,2014-06-27,2015-01-01,7005177
Sara Benítez Alonso,Spiekeroog,3714-Sara_Ben_tez_Alonso,7.7167,53.7833,,2014-02-20,2015-01-01,1009246
Sara Bernechea,Lausanne,4024-Sara_Bernechea,6.65,46.5333,,2014-07-19,2015-01-01,7007299
Sarah Burnautzki,Spiekeroog,3761-Sarah_Burnautzki,7.7167,53.7833,,2014-03-07,2015-01-01,1009246
Sarah Dietrich,Spiekeroog,4036-Sarah_Dietrich,7.7167,53.7833,,2014-07-31,2015-01-01,1009246
Sarah Gröning,Düsseldorf,2631-Sarah_GrOening,6.7833,51.2167,,2012-07-18,2015-01-01,7004443
Sarah Henter,Spiekeroog,1087-Sarah_Henter,7.7167,53.7833,,2011-03-09,2015-01-01,1009246
Sarah Schwellenbach,Köln,3819-Sarah_Schwellenbach,6.95,50.9333,,2014-04-06,2015-01-01,7004446
Saskia Vallinas Sánchez,Spiekeroog,3953-Saskia_Vallinas_S_nchez,7.7167,53.7833,,2014-06-11,2015-01-01,1009246
Sebastian Knoth,Kassel,809-Sebastian_Knoth,9.3333,51.1667,,2010-12-22,2015-01-01,7005941
Sebastian Lauschus,Langeoog,3833-Sebastian_Lauschus,7.4860135,53.7460094,,2014-04-11,2015-01-01,
Sebastian Schönbeck,Spiekeroog,337-Sebastian_SchOenbeck,7.7167,53.7833,,2010-08-30,2015-01-01,1009246
Sekretariat  Fremdsprachendidaktiken,Langeoog,4054-Sekretariat_Fremdsprachendidaktiken,7.4860135,53.7460094,,2014-08-12,2015-01-01,
Serena Bartali,Tübingen,63-Serena_Bartali,9.75,48.5,,2009-12-18,2015-01-01,1003267
Sevrine Ketterer,Bonn,3467-Sevrine_Ketterer,7.1,50.7333,,2013-10-01,2015-01-01,7005090
Sheila Cano,Spiekeroog,3959-Sheila_Cano,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Silke Neumann,Bochum,585-Silke_Neumann,7.1833,51.4667,,2010-11-07,2015-01-01,7004904
Silvia Di Cioccio,Spiekeroog,3933-Silvia_Di_Cioccio,7.7167,53.7833,,2014-06-02,2015-01-01,1009246
Silvia Eunice Gutiérrez De la Torre,Langeoog,3759-Silvia_Eunice_Guti_rrez_De_la_Torre,7.4860135,53.7460094,,2014-03-06,2015-01-01,
Silvia Tonini,Spiekeroog,4012-Silvia_Tonini,7.7167,53.7833,,2014-07-14,2015-01-01,1009246
Silvia Verdiani,Torino,3597-Silvia_Verdiani,7.3667,45.1333,,2013-11-30,2015-01-01,7003154
Simona Brunetti,Spiekeroog,3998-Simona_Brunetti,7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Simone Baum,Augsburg,3904-Simone_Baum,10.9,48.35,,2014-05-19,2015-01-01,7004324
Simone Rothe,Langeoog,110-Simone_Rothe,7.4860135,53.7460094,,2010-01-25,2015-01-01,
Simone Tillmann,Siegen,2638-Simone_Tillmann,8.0333,50.8667,,2012-07-22,2015-01-01,7012712
Sina Saafi,Essen,2987-Sina_Saafi,4.4667,51.4667,,2013-01-24,2015-01-01,1026416
Sonia Feijóo Rodríguez,Spiekeroog,2091-Sonia_Feij_o_Rodr_guez,7.7167,53.7833,,2012-02-09,2015-01-01,1009246
Sonia Labiadh,Hamburg,507-Sonia_Labiadh,10,53.5833,,2010-10-25,2015-01-01,7003673
Sonja  Humbel-Pain,Spiekeroog,3773-Sonja_Humbel_Pain,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Sonja Sparouz,Spiekeroog,3711-Sonja_Sparouz,7.7167,53.7833,,2014-02-18,2015-01-01,1009246
Spanische ArbeitsmigrantInnen in Niedersachsen,Hildesheim,1294-Kristina_Bedijs,9.9667,52.15,,2011-05-24,2015-01-01,7005248
Stefan Sassenberg,München,3375-Stefan_Sassenberg,11.5833,48.1333,,2013-08-12,2015-01-01,7004333
Stefan Schreckenberg,Spiekeroog,3912-Stefan_Schreckenberg,7.7167,53.7833,,2014-05-21,2015-01-01,1009246
Stefan Serafin,Rostock,3821-Stefan_Serafin,12.15,54.1,,2014-04-06,2015-01-01,7003729
Stefanie Bollmann,Münster,1426-Stefanie_Bollmann,7.6167,51.9667,,2011-06-27,2015-01-01,1002616
Stefanie Rubenis,Würzburg,39-Stefanie_Rubenis,9.9333,49.8,,2009-12-03,2015-01-01,7004335
Stefanie Voigt,Groningen,2743-Stefanie_Voigt,6.5833,53.2167,,2012-09-18,2015-01-01,7006984
Steffen Heidinger,Spiekeroog,3854-Steffen_Heidinger,7.7167,53.7833,,2014-04-25,2015-01-01,1009246
Stéphane Névot,Spiekeroog,3243-St_phane_N_vot,7.7167,53.7833,,2013-06-21,2015-01-01,1009246
Stephanie Friedrich,Spiekeroog,2079-Stephanie_Friedrich,7.7167,53.7833,,2012-02-06,2015-01-01,1009246
Stephanie Neu,Hamburg,35-Stephanie_Neu,10,53.5833,,2009-12-03,2015-01-01,7003673
Stephanie Pretsch,Langeoog,3800-Stephanie_Pretsch,7.4860135,53.7460094,,2014-03-24,2015-01-01,
Susan Chales de Beaulieu,Spiekeroog,85-Susan_Chales_de_Beaulieu,7.7167,53.7833,,2010-01-12,2015-01-01,1009246
Susanne Lowien,Spiekeroog,235-Susanne_Lowien,7.7167,53.7833,,2010-06-10,2015-01-01,1009246
Susanne Zieglmeier,Langeoog,4056-Susanne_Zieglmeier,7.4860135,53.7460094,,2014-08-13,2015-01-01,
Suzana Vasconcelos de Melo,Hamburg,1591-Suzana_Vasconcelos_de_Melo,10,53.5833,,2011-08-25,2015-01-01,7003673
Sylk Schneider,Langeoog,250-Sylk_Schneider,7.4860135,53.7460094,,2010-06-24,2015-01-01,
Sylvia Jutz,Spiekeroog,3767-Sylvia_Jutz,7.7167,53.7833,,2014-03-10,2015-01-01,1009246
Sylvia Rexing,Heidelberg,313-Sylvia_Rexing,8.7,49.4167,,2010-08-10,2015-01-01,7005177
Tanja  Krasny,Spiekeroog,3847-Tanja_Krasny,7.7167,53.7833,,2014-04-24,2015-01-01,1009246
Tanja Bollow,Paderborn,3704-Tanja_Bollow,8.7333,51.7167,,2014-02-11,2015-01-01,7005101
Tatiana Fórez-Pérez,Spiekeroog,1721-Tatiana_F_rez_P_rez,7.7167,53.7833,,2011-10-09,2015-01-01,1009246
Tatjana  Leichsering,Frankfurt am Main,769-Tatjana_Leichsering,8.662009637,50.1213881,,2010-12-14,2015-01-01,
Theresa Schwarz,Spiekeroog,777-Theresa_Schwarz,7.7167,53.7833,,2010-12-16,2015-01-01,1009246
Thomas  Edeling,Freiburg,2624-Thomas_Edeling,7.85,48,,2012-07-13,2015-01-01,1003143
Thomas Pfister,Spiekeroog,105-Thomas_Pfister,7.7167,53.7833,,2010-01-24,2015-01-01,1009246
Tjark Hecker,Spiekeroog,2203-Tjark_Hecker,7.7167,53.7833,,2012-04-04,2015-01-01,1009246
Tobias Berneiser,Frankfurt am Main,3986-Tobias_Berneiser,8.662009637,50.1213881,,2014-06-27,2015-01-01,
Tobias Kraft,Potsdam,186-Tobias_Kraft,13.0667,52.4,,2010-04-25,2015-01-01,7003728
Tobias Röhl,Mainz,1090-Tobias_ROehl,8.2667,50,,2011-03-10,2015-01-01,7004449
Ulrike  Pfeifer,Palma de Mallorca,156-Ulrike_Pfeifer,2.6500714,39.5695824,,2010-03-08,2015-01-01,
Universität Münster: Sekretariat der Spanischen Abteilung,Münster,3927-UniversitAet_MUenster_Sekretariat_der_Spanischen_Abteilung,7.6167,51.9667,,2014-05-28,2015-01-01,1002616
Ursula Arning,Köln,44-Ursula_Arning,6.95,50.9333,,2009-12-04,2015-01-01,7004446
Valentin Petzsche,Spiekeroog,775-Valentin_Petzsche,7.7167,53.7833,,2010-12-15,2015-01-01,1009246
Valentin Willaredt,Mannheim,2868-Valentin_Willaredt,8.4667,49.5,,2012-11-19,2015-01-01,7005179
valentina De Pascale,Spiekeroog,3978-valentina_De_Pascale,7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Valeria Lucchesi,Tübingen,1792-Valeria_Lucchesi,9.75,48.5,,2011-11-02,2015-01-01,1003267
Valerie Kiendl,München,3348-Valerie_Kiendl,11.5833,48.1333,,2013-07-26,2015-01-01,7004333
Valéry-Jérôme Michaux,Langeoog,3871-Val_ry_J_r_me_Michaux,7.4860135,53.7460094,,2014-05-06,2015-01-01,
Vanessa Schlüter,Mainz,2062-Vanessa_SchlUeter,8.2667,50,,2012-01-30,2015-01-01,7004449
Vanessa Tölke,Freiburg,2998-Vanessa_TOelke,7.85,48,,2013-02-01,2015-01-01,1003143
Vânia  Morais,Göttingen,1409-V_nia_Morais,9.95,51.5333,,2011-06-23,2015-01-01,7005246
Vania Cescon,Spiekeroog,3173-Vania_Cescon,7.7167,53.7833,,2013-05-15,2015-01-01,1009246
Vera Ferreira,Regensburg,2980-Vera_Ferreira,12.1,49.0167,,2013-01-17,2015-01-01,7013496
Vera Toro,Bremen,190-Vera_Toro,8.8,53.0833,,2010-05-03,2015-01-01,7005286
Verena Rosa Sylvia Fritschle,Spiekeroog,2854-Verena_Rosa_Sylvia_Fritschle,7.7167,53.7833,,2012-11-13,2015-01-01,1009246
Veronica Morgade,Göttingen,284-Veronica_Morgade,9.95,51.5333,,2010-07-18,2015-01-01,7005246
Vesna  Stirnadel,Saarbrücken,3896-Vesna_Stirnadel,6.9667,49.25,,2014-05-16,2015-01-01,7004454
Vicente Bernaschina,Spiekeroog,3961-Vicente_Bernaschina,7.7167,53.7833,,2014-06-17,2015-01-01,1009246
Victor Ruiz,Spiekeroog,3772-Victor_Ruiz,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Victoria del Valle,Bochum,646-Victoria_del_Valle,7.1833,51.4667,,2010-11-17,2015-01-01,7004904
Virginie Ransinan,Langeoog,3770-Virginie_Ransinan,7.4860135,53.7460094,,2014-03-11,2015-01-01,
Walker Adriana,Spiekeroog,4089-Walker_Adriana,7.7167,53.7833,,2014-09-12,2015-01-01,1009246
Weitere Publikationen,Belo Horizonte,341-Norbert_Ankenbauer,-43.9,-19.9,,2010-09-02,2015-01-01,1020827
Werner Altmann,Spiekeroog,3902-Werner_Altmann,7.7167,53.7833,,2014-05-18,2015-01-01,1009246
Wiebke Beushausen,Heidelberg,3838-Wiebke_Beushausen,8.7,49.4167,,2014-04-14,2015-01-01,7005177
Wilfried Sowada,Spiekeroog,3734-Wilfried_Sowada,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Ximena Ordónez ,Göttingen,3221-_Ximena_Ord_nez_,9.95,51.5333,,2013-06-12,2015-01-01,7005246
Yahya Kouroshi,Erfurt,1675-Yahya_Kouroshi,11.05,50.9667,,2011-09-22,2015-01-01,7024031
Yara Katayama,Langeoog,3405-Yara_Katayama,7.4860135,53.7460094,,2013-09-02,2015-01-01,
Yulia Feskova,Berlin,2978-Yulia_Feskova,13.4167,52.5333,,2013-01-14,2015-01-01,7003712
Yvonne Heckmann,Spiekeroog,3797-Yvonne_Heckmann,7.7167,53.7833,,2014-03-21,2015-01-01,1009246
Zeitschriftenredaktion Pandaemonium Germanicum,São Paulo ,1412-Zeitschriftenredaktion_Pandaemonium_Germanicum,-46.65,-23.55,,2011-06-23,2015-01-01,7017121
Zeno Zelinsky,Spiekeroog,3873-Zeno_Zelinsky,7.7167,53.7833,,2014-05-07,2015-01-01,1009246
Zuzana Pesselová,Bremen,255-Zuzana_Pesselov_,8.8,53.0833,,2010-06-28,2015-01-01,7005286
