Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Julien Bobineau,Würzburg,"<a href=""http://www.romanistik.de/pers/3768"">Julien Bobineau</a>",9.9333,49.8,,2014-03-10,2015-01-01,7004335
Julius Becker,Berlin,"<a href=""http://www.romanistik.de/pers/1124"">Julius Becker</a>",13.4167,52.5333,,2011-03-23,2015-01-01,7003712
Julius Erdmann,Potsdam,"<a href=""http://www.romanistik.de/pers/2985"">Julius Erdmann</a>",13.0667,52.4,,2013-01-22,2015-01-01,7003728
Julius Goldmann,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3518"">Julius Goldmann</a>",7.7167,53.7833,,2013-10-30,2015-01-01,1009246
Kai Nonnenmacher,Regensburg,"<a href=""http://www.romanistik.de/pers/3"">Kai Nonnenmacher</a>",12.1,49.0167,,2009-10-29,2015-01-01,7013496
Kamila Meyer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/90"">Kamila Meyer</a>",7.7167,53.7833,,2010-01-15,2015-01-01,1009246
Karen Forner,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3960"">Karen Forner</a>",7.7167,53.7833,,2014-06-16,2015-01-01,1009246
Karen Saban,Heidelberg,"<a href=""http://www.romanistik.de/pers/3415"">Karen Saban</a>",8.7,49.4167,,2013-09-05,2015-01-01,7005177
Karin  Otte,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3980"">Karin  Otte</a>",7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Karla Hahndorf,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3678"">Karla Hahndorf</a>",7.7167,53.7833,,2014-01-20,2015-01-01,1009246
Karolin Viseneber,Düsseldorf,"<a href=""http://www.romanistik.de/pers/4011"">Karolin Viseneber</a>",6.7833,51.2167,,2009-12-18,2015-01-01,7004443
Karolin Viseneber,Spiekeroog,"<a href=""http://www.romanistik.de/pers/62"">Karolin Viseneber</a>",7.7167,53.7833,,2014-07-14,2015-01-01,1009246
Katarina  Rempe,Langeoog,"<a href=""http://www.romanistik.de/pers/3765"">Katarina  Rempe</a>",7.4860135,53.7460094,,2014-03-08,2015-01-01,
Katerina  Nesterenko,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1871"">Katerina  Nesterenko</a>",7.7167,53.7833,,2011-11-26,2015-01-01,1009246
Katharina Einert,Potsdam,"<a href=""http://www.romanistik.de/pers/3254"">Katharina Einert</a>",13.0667,52.4,,2013-06-25,2015-01-01,7003728
Katharina Franko,München,"<a href=""http://www.romanistik.de/pers/3923"">Katharina Franko</a>",11.5833,48.1333,,2014-05-26,2015-01-01,7004333
Katharina Funke,Leipzig,"<a href=""http://www.romanistik.de/pers/2361"">Katharina Funke</a>",12.4167,51.3333,,2012-05-29,2015-01-01,7012329
Katharina Fürholzer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3925"">Katharina Fürholzer</a>",7.7167,53.7833,,2014-05-27,2015-01-01,1009246
Katharina Gerhalter,Austria,"<a href=""http://www.romanistik.de/pers/4032"">Katharina Gerhalter</a>",13.3333,47.3333,,2014-07-28,2015-01-01,1000062
Kathayoun Vaziri,Wien,"<a href=""http://www.romanistik.de/pers/2016""> Kathayoun Vaziri</a>",16.3667,48.2167,,2012-01-14,2015-01-01,7003321
Katherina Keller-Grein,Kassel,"<a href=""http://www.romanistik.de/pers/808"">Katherina Keller-Grein</a>",9.3333,51.1667,,2010-12-22,2015-01-01,7005941
Kathrin Decker,Spiekeroog,"<a href=""http://www.romanistik.de/pers/169"">Kathrin Decker</a>",7.7167,53.7833,,2010-03-27,2015-01-01,1009246
Kathrin Fehringer,Erfurt,"<a href=""http://www.romanistik.de/pers/1007"">Kathrin Fehringer</a>",11.05,50.9667,,2011-02-10,2015-01-01,7024031
Kathrin Kraller,Regensburg,"<a href=""http://www.romanistik.de/pers/3932"">Kathrin Kraller</a>",12.1,49.0167,,2014-06-01,2015-01-01,7013496
Katiuscia Solpietro,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3710"">Katiuscia Solpietro</a>",7.7167,53.7833,,2014-02-18,2015-01-01,1009246
Katja Priebe,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/1445"">Katja Priebe</a>",8.662009637,50.1213881,,2011-07-05,2015-01-01,
Katrin Berty,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4026"">Katrin Berty</a>",7.7167,53.7833,,2014-07-23,2015-01-01,1009246
Katrin Goldenstein,Düsseldorf,"<a href=""http://www.romanistik.de/pers/273"">Katrin Goldenstein</a>",6.7833,51.2167,,2010-07-15,2015-01-01,7004443
Katrin Piene,Spiekeroog,"<a href=""http://www.romanistik.de/pers/71"">Katrin Piene</a>",7.7167,53.7833,,2009-12-22,2015-01-01,1009246
Katrin Ziegler,Italy,"<a href=""http://www.romanistik.de/pers/718"">Katrin Ziegler</a>",12.8333,42.8333,,2010-11-30,2015-01-01,1000080
Kerstin Liesegang,Aachen,"<a href=""http://www.romanistik.de/pers/260"">Kerstin Liesegang</a>",6.1,50.7667,,2010-07-03,2015-01-01,7004799
Kirsten  Mahlke,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4046"">Kirsten  Mahlke</a>",7.7167,53.7833,,2014-08-04,2015-01-01,1009246
Kristin Mlynek-Theil,Leipzig,"<a href=""http://www.romanistik.de/pers/3850"">Kristin Mlynek-Theil</a>",12.4167,51.3333,,2014-04-24,2015-01-01,7012329
Kristina  Beck,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3886"">Kristina  Beck</a>",7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Kristina  Mendicino,New Haven,"<a href=""http://www.romanistik.de/pers/1060"">Kristina  Mendicino</a>",-91.2167,38.6,,2011-02-27,2015-01-01,2059864
Lara Willenberg,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2069"">Lara Willenberg</a>",7.7167,53.7833,,2012-02-02,2015-01-01,1009246
Laura Bally,Langeoog,"<a href=""http://www.romanistik.de/pers/1841"">Laura Bally</a>",7.4860135,53.7460094,,2011-11-16,2015-01-01,
Laura Linzmeier,Regensburg,"<a href=""http://www.romanistik.de/pers/3849"">Laura Linzmeier</a>",12.1,49.0167,,2014-04-24,2015-01-01,7013496
Laura Nascimben,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2655"">Laura Nascimben</a>",7.7167,53.7833,,2012-07-30,2015-01-01,1009246
Laura Rodrigues Nöhles,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1570"">Laura Rodrigues Nöhles</a>",7.7167,53.7833,,2011-08-18,2015-01-01,1009246
Laura Schmidt,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2097"">Laura Schmidt</a>",7.7167,53.7833,,2012-02-13,2015-01-01,1009246
Laura Tomassetti,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3929"">Laura Tomassetti</a>",7.7167,53.7833,,2014-05-28,2015-01-01,1009246
Laura-Maria Thole,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3899"">Laura-Maria Thole</a>",7.7167,53.7833,,2014-05-16,2015-01-01,1009246
Lea Akkermann,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3738"">Lea Akkermann</a>",7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Leda Marana Bim,Hamburg,"<a href=""http://www.romanistik.de/pers/2096"">Leda Marana Bim</a>",10,53.5833,,2012-02-13,2015-01-01,7003673
Lejla Halilovic,Wien,"<a href=""http://www.romanistik.de/pers/1649"">Lejla Halilovic</a>",16.3667,48.2167,,2011-09-13,2015-01-01,7003321
Leonie  Herbers,Berlin,"<a href=""http://www.romanistik.de/pers/1192"">Leonie  Herbers</a>",13.4167,52.5333,,2011-04-20,2015-01-01,7003712
Leonie Meyer-Krentler,Potsdam,"<a href=""http://www.romanistik.de/pers/3383"">Leonie Meyer-Krentler</a>",13.0667,52.4,,2013-08-16,2015-01-01,7003728
Leticia Juliá,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2013"">Leticia Juliá</a>",7.7167,53.7833,,2012-01-13,2015-01-01,1009246
Lidia Molina,Aachen,"<a href=""http://www.romanistik.de/pers/3898"">Lidia Molina</a>",6.1,50.7667,,2014-05-16,2015-01-01,7004799
Lisa Gronwald,Langeoog,"<a href=""http://www.romanistik.de/pers/1692"">Lisa Gronwald</a>",7.4860135,53.7460094,,2011-09-29,2015-01-01,
Lisa Zeller,Mainz,"<a href=""http://www.romanistik.de/pers/1199"">Lisa Zeller</a>",8.2667,50,,2011-04-21,2015-01-01,7004449
Lisa Zeller,Mainz,"<a href=""http://www.romanistik.de/pers/3688"">Lisa Zeller</a>",8.2667,50,,2014-01-27,2015-01-01,7004449
Livia Meneghello,Brasil,"<a href=""http://www.romanistik.de/pers/123"">Livia Meneghello</a>",-55,-10,,2010-02-08,2015-01-01,1000047
Louis Malz,Spiekeroog,"<a href=""http://www.romanistik.de/pers/157"">Louis Malz</a>",7.7167,53.7833,,2010-03-10,2015-01-01,1009246
Louise Dietrich,Spiekeroog,"<a href=""http://www.romanistik.de/pers/207"">Louise Dietrich</a>",7.7167,53.7833,,2010-05-17,2015-01-01,1009246
Luis Eduardo Pérez Peralta,Zürich,"<a href=""http://www.romanistik.de/pers/3167"">Luis Eduardo Pérez Peralta</a>",8.55,47.3833,,2013-05-13,2015-01-01,7003765
Lukas Schaefer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4082"">Lukas Schaefer</a>",7.7167,53.7833,,2014-09-10,2015-01-01,1009246
Luminita Trasca,Freiburg,"<a href=""http://www.romanistik.de/pers/2990"">Luminita Trasca</a>",7.85,48,,2013-01-27,2015-01-01,1003143
Lydia Kaisee,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2804"">Lydia Kaisee</a>",7.7167,53.7833,,2012-10-21,2015-01-01,1009246
M Butzheinen,Langeoog,"<a href=""http://www.romanistik.de/pers/3982"">M Butzheinen</a>",7.4860135,53.7460094,,2014-06-26,2015-01-01,
Madalena Simões,Hamburg,"<a href=""http://www.romanistik.de/pers/2040"">Madalena Simões</a>",10,53.5833,,2012-01-21,2015-01-01,7003673
Madalina Simona  Schwarz,Langeoog,"<a href=""http://www.romanistik.de/pers/3164"">Madalina Simona  Schwarz</a>",7.4860135,53.7460094,,2013-05-10,2015-01-01,
Magdeleine CLO,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3798"">Magdeleine CLO</a>",7.7167,53.7833,,2014-03-24,2015-01-01,1009246
Maite Martín G.,Langeoog,"<a href=""http://www.romanistik.de/pers/1328"">Maite Martín G.</a>",7.4860135,53.7460094,,2011-06-01,2015-01-01,
Manuel Mühlbacher,München,"<a href=""http://www.romanistik.de/pers/4016"">Manuel Mühlbacher</a>",11.5833,48.1333,,2014-07-16,2015-01-01,7004333
Manuel Parodi Muñoz,Berlin,"<a href=""http://www.romanistik.de/pers/3546"">Manuel Parodi Muñoz</a>",13.4167,52.5333,,2013-11-08,2015-01-01,7003712
Manuela Franke,Siegen,"<a href=""http://www.romanistik.de/pers/70"">Manuela Franke</a>",8.0333,50.8667,,2009-12-21,2015-01-01,7012712
Mara Persello,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3724"">Mara Persello</a>",7.7167,53.7833,,2014-02-28,2015-01-01,1009246
Marco Albanese,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3745"">Marco Albanese</a>",7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Marcos Zampieri,Köln,"<a href=""http://www.romanistik.de/pers/3681"">Marcos Zampieri</a>",6.95,50.9333,,2014-01-23,2015-01-01,7004446
Marggie Victoria Monsalve,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/4050"">Marggie Victoria Monsalve</a>",8.662009637,50.1213881,,2014-08-06,2015-01-01,
Maria Amelina,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/1018"">Maria Amelina</a>",8.662009637,50.1213881,,2011-02-13,2015-01-01,
María Arribas,Langeoog,"<a href=""http://www.romanistik.de/pers/2603"">María Arribas</a>",7.4860135,53.7460094,,2012-07-05,2015-01-01,
María del Carmen Luis Gironés,Bad Hersfeld,"<a href=""http://www.romanistik.de/pers/4072"">María del Carmen Luis Gironés</a>",9.7167,50.8833,,2014-08-27,2015-01-01,7012967
María Isabel Hernández del Rincón,Langeoog,"<a href=""http://www.romanistik.de/pers/3725"">María Isabel Hernández del Rincón</a>",7.4860135,53.7460094,,2014-02-28,2015-01-01,
Maria Manderfeld,Tübingen,"<a href=""http://www.romanistik.de/pers/1709"">Maria Manderfeld</a>",9.75,48.5,,2011-10-05,2015-01-01,1003267
María Pilar Himmelsbach (geb. Aspe Zamora),Spiekeroog,"<a href=""http://www.romanistik.de/pers/3758"">María Pilar Himmelsbach (geb. Aspe Zamora)</a>",7.7167,53.7833,,2014-03-06,2015-01-01,1009246
Maria Piovesana,Bochum,"<a href=""http://www.romanistik.de/pers/1441"">Maria Piovesana</a>",7.1833,51.4667,,2011-07-04,2015-01-01,7004904
María Pliar Himmelsbach,Freiburg,"<a href=""http://www.romanistik.de/pers/3509"">María Pliar Himmelsbach</a>",7.85,48,,2013-10-23,2015-01-01,1003143
Maria Zannini,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3993"">Maria Zannini</a>",7.7167,53.7833,,2014-07-02,2015-01-01,1009246
Mariana Eva Perez,Konstanz,"<a href=""http://www.romanistik.de/pers/3928"">Mariana Eva Perez</a>",9.1667,47.6667,,2014-05-28,2015-01-01,7005174
Mariano Dharandas Mendez,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2267"">Mariano Dharandas Mendez</a>",7.7167,53.7833,,2012-04-24,2015-01-01,1009246
Marie GABORIAUD,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3774"">Marie GABORIAUD</a>",7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Marie Schröer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4078"">Marie Schröer</a>",7.7167,53.7833,,2014-09-01,2015-01-01,1009246
Marie Skrovec,Orléans,"<a href=""http://www.romanistik.de/pers/2898"">Marie Skrovec</a>",1.9,47.9,,2012-12-03,2015-01-01,7008337
Marie-Clémence Régnier,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3874"">Marie-Clémence Régnier</a>",7.7167,53.7833,,2014-05-07,2015-01-01,1009246
Marie-Therese Mäder,Halle an der Saale,"<a href=""http://www.romanistik.de/pers/2995"">Marie-Therese Mäder</a>",12.0058500694,51.49571545,,2013-01-31,2015-01-01,
Mariela Ferrari,Spiekeroog,"<a href=""http://www.romanistik.de/pers/28"">Mariela Ferrari</a>",7.7167,53.7833,,2009-12-02,2015-01-01,1009246
Marina-Rafaela Buch,Mainz,"<a href=""http://www.romanistik.de/pers/3568"">Marina-Rafaela Buch</a>",8.2667,50,,2013-11-18,2015-01-01,7004449
Mario Schimanski,Langeoog,"<a href=""http://www.romanistik.de/pers/3414"">Mario Schimanski</a>",7.4860135,53.7460094,,2013-09-04,2015-01-01,
Mario Willersinn,Freiburg,"<a href=""http://www.romanistik.de/pers/15"">Mario Willersinn</a>",7.85,48,,2009-11-12,2015-01-01,1003143
Mark Klingenberger,Essen,"<a href=""http://www.romanistik.de/pers/2764"">Mark Klingenberger</a>",4.4667,51.4667,,2012-09-25,2015-01-01,1026416
Markus Breitbarth,Göttingen,"<a href=""http://www.romanistik.de/pers/3029"">Markus Breitbarth</a>",9.95,51.5333,,2013-02-18,2015-01-01,7005246
Markus Ising,Tübingen,"<a href=""http://www.romanistik.de/pers/73"">Markus Ising</a>",9.75,48.5,,2009-12-23,2015-01-01,1003267
Marlena Teitge,Bremen,"<a href=""http://www.romanistik.de/pers/3749"">Marlena Teitge</a>",8.8,53.0833,,2014-03-04,2015-01-01,7005286
Marlyse Salvignol,Ulm,"<a href=""http://www.romanistik.de/pers/88"">Marlyse Salvignol</a>",10,48.4,,2010-01-12,2015-01-01,7005187
Martin Bauch,Chemnitz,"<a href=""http://www.romanistik.de/pers/614"">Martin Bauch</a>",,,,2010-11-12,2015-01-01,1122727
Martin Lange,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3994"">Martin Lange</a>",7.7167,53.7833,,2014-07-03,2015-01-01,1009246
Martina Albrich,Innsbruck,"<a href=""http://www.romanistik.de/pers/1619"">Martina Albrich</a>",11.4,47.2667,,2011-09-05,2015-01-01,7003249
Martina Mohr,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4081"">Martina Mohr</a>",7.7167,53.7833,,2014-09-08,2015-01-01,1009246
Martina Urioste-Buschmann,Hannover,"<a href=""http://www.romanistik.de/pers/2691"">Martina Urioste-Buschmann</a>",9.7333,52.4,,2012-08-15,2015-01-01,7013260
Martine Kowalski-Bellet,Eichstätt,"<a href=""http://www.romanistik.de/pers/3858""VMartine Kowalski-Bellet</a>",11.2167,48.9,,2014-04-27,2015-01-01,7004613
Massimo Pizzingrilli,Osnabrück,"<a href=""http://www.romanistik.de/pers/1153"">Massimo Pizzingrilli</a>",8.05,52.2833,,2011-04-05,2015-01-01,7005252
Matthias  Raab,Barcelona,"<a href=""http://www.romanistik.de/pers/215"">Matthias  Raab</a>",2.1667,41.4167,,2010-05-26,2015-01-01,7007426
Matthias Wolny,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3951"">Matthias Wolny</a>",7.7167,53.7833,,2014-06-10,2015-01-01,1009246
Maude  Fagot,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3936"">Maude  Fagot</a>",7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Maureen Grönke,Langeoog,"<a href=""http://www.romanistik.de/pers/1885"">Maureen Grönke</a>",7.4860135,53.7460094,,2011-12-02,2015-01-01,
Maurella Carbone,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/2009"">Maurella Carbone</a>",8.662009637,50.1213881,,2012-01-13,2015-01-01,
Melani Estévez,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4029"">Melani Estévez</a>",7.7167,53.7833,,2014-07-25,2015-01-01,1009246
Melanie Kunkel,Rome,"<a href=""http://www.romanistik.de/pers/1246"">Melanie Kunkel</a>",12.5,41.8833,,2011-05-06,2015-01-01,7000874
Melanie Scheid,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3720"">Melanie Scheid</a>",7.7167,53.7833,,2014-02-26,2015-01-01,1009246
Melanie Uth,Köln,"<a href=""http://www.romanistik.de/pers/3672"">Melanie Uth</a>",6.95,50.9333,,2014-01-14,2015-01-01,7004446
Mercè Balaguer Jardí,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3969"">Mercè Balaguer Jardí</a>",7.7167,53.7833,,2014-06-19,2015-01-01,1009246
Meryem Icin,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3817"">Meryem Icin</a>",7.7167,53.7833,,2014-04-04,2015-01-01,1009246
Michael Gebhard,Mannheim,"<a href=""http://www.romanistik.de/pers/145"">Michael Gebhard</a>",8.4667,49.5,,2010-02-28,2015-01-01,7005179
Michaela Fischer,Graz,"<a href=""http://www.romanistik.de/pers/1898"">Michaela Fischer</a>",15.3667,47.0833,,2011-12-07,2015-01-01,7003097
Michele Oum,Berlin,"<a href=""http://www.romanistik.de/pers/1415"">Michele Oum</a>",13.4167,52.5333,,2011-06-24,2015-01-01,7003712
Michèle Vallenthini,Halle,"<a href=""http://www.romanistik.de/pers/2531"">Michèle Vallenthini</a>",8.3667,52.0667,,2012-06-25,2015-01-01,1136917
Milan Herold,Bonn,"<a href=""http://www.romanistik.de/pers/1812"">Milan Herold</a>",7.1,50.7333,,2011-11-09,2015-01-01,7005090
Minerva  Peinador Pérez,Graz,"<a href=""http://www.romanistik.de/pers/1604"">Minerva  Peinador Pérez</a>",15.3667,47.0833,,2011-08-29,2015-01-01,7003097
Mira Becker,Berlin,"<a href=""http://www.romanistik.de/pers/3977"">Mira Becker</a>",13.4167,52.5333,,2014-06-24,2015-01-01,7003712
Miriam Marlo,Luxemburg,"<a href=""http://www.romanistik.de/pers/1635"">Miriam Marlo</a>",6.1667,49.75,,2011-09-08,2015-01-01,7003514
Miriam Wittum,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1795"">Miriam Wittum</a>",7.7167,53.7833,,2011-11-03,2015-01-01,1009246
Mirjam  Leuzinger,Bern,"<a href=""http://www.romanistik.de/pers/1901"">Mirjam  Leuzinger</a>",7.4333,46.95,,2011-12-08,2015-01-01,7007557
Mischa G. Hendel,Wien,"<a href=""http://www.romanistik.de/pers/1679"">Mischa G. Hendel</a>",16.3667,48.2167,,2011-09-23,2015-01-01,7003321
Mona Neumeier,München,"<a href=""http://www.romanistik.de/pers/3876"">Mona Neumeier</a>",11.5833,48.1333,,2014-05-08,2015-01-01,7004333
Monia Dal Checco,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2791"">Monia Dal Checco</a>",7.7167,53.7833,,2012-10-16,2015-01-01,1009246
Mónica  Martín Álvarez ,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3613"">Mónica  Martín Álvarez </a>",7.7167,53.7833,,2013-12-05,2015-01-01,1009246
Myriam Fagnon-Ruehlmann,München,"<a href=""http://www.romanistik.de/pers/3726"">Myriam Fagnon-Ruehlmann</a>",11.5833,48.1333,,2014-03-01,2015-01-01,7004333
Nadine  Mahnke,Hamburg,"<a href=""http://www.romanistik.de/pers/553"">Nadine  Mahnke</a>",10,53.5833,,2010-11-02,2015-01-01,7003673
Nadine Alexander,Langeoog,"<a href=""http://www.romanistik.de/pers/1589"">Nadine Alexander</a>",7.4860135,53.7460094,,2011-08-24,2015-01-01,
Nadine Haas,Hamburg,"<a href=""http://www.romanistik.de/pers/30"">Nadine Haas</a>",10,53.5833,,2009-12-02,2015-01-01,7003673
Natalia Pérez de Herrasti,Göttingen,"<a href=""http://www.romanistik.de/pers/2143"">Natalia Pérez de Herrasti</a>",9.95,51.5333,,2012-03-11,2015-01-01,7005246
Nathalie Crombée,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3877"">Nathalie Crombée</a>",7.7167,53.7833,,2014-05-08,2015-01-01,1009246
Neele Meyer,München,"<a href=""http://www.romanistik.de/pers/3771"">Neele Meyer</a>",11.5833,48.1333,,2014-03-11,2015-01-01,7004333
Neuere Publikationen:,Leipzig,"<a href=""http://www.romanistik.de/pers/839"">Alfonso_de_Toro</a>",12.4167,51.3333,,2010-12-30,2015-01-01,7012329
Nicholas Catasso,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4025"">Nicholas Catasso</a>",7.7167,53.7833,,2014-07-22,2015-01-01,1009246
Nicholas Williams,Saarbrücken,"<a href=""http://www.romanistik.de/pers/1513"">Nicholas Williams</a>",6.9667,49.25,,2011-07-29,2015-01-01,7004454
Nico Balzarin,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1540"">Nico Balzarin</a>",7.7167,53.7833,,2011-08-06,2015-01-01,1009246
Nicola Biskup-Breitenfeld,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3990"">Nicola Biskup-Breitenfeld</a>",7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Niklas Gutjahr,Düsseldorf,"<a href=""http://www.romanistik.de/pers/3011"">Niklas Gutjahr</a>",6.7833,51.2167,,2013-02-07,2015-01-01,7004443
Nina  Henseleit,Spiekeroog,"<a href=""http://www.romanistik.de/pers/717"">Nina  Henseleit</a>",7.7167,53.7833,,2010-11-30,2015-01-01,1009246
Nina Hahne,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3937"">Nina Hahne</a>",7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Ninon Franziska Thiem,Erfurt,"<a href=""http://www.romanistik.de/pers/12"">Ninon Franziska Thiem</a>",11.05,50.9667,,2009-11-01,2015-01-01,7024031
Noémie Chardonnens,Lausanne,"<a href=""http://www.romanistik.de/pers/2435"">Noémie Chardonnens</a>",6.65,46.5333,,2012-06-13,2015-01-01,7007299
Olaf Gaudig,Berlin,"<a href=""http://www.romanistik.de/pers/3943"">Olaf Gaudig</a>",13.4167,52.5333,,2014-06-06,2015-01-01,7003712
Olivier Moliner,Berlin,"<a href=""http://www.romanistik.de/pers/116"">Olivier Moliner</a>",13.4167,52.5333,,2010-02-01,2015-01-01,7003712
Orlando Valenzuela,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3620"">Orlando Valenzuela</a>",7.7167,53.7833,,2013-12-09,2015-01-01,1009246
Ornella Fendt,München,"<a href=""http://www.romanistik.de/pers/3997"">Ornella Fendt</a>",11.5833,48.1333,,2014-07-05,2015-01-01,7004333
Orsolya Thorday,Berlin,"<a href=""http://www.romanistik.de/pers/1035"">Orsolya Thorday</a>",13.4167,52.5333,,2011-02-18,2015-01-01,7003712
Osvaldo Calle Quiñonez,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3973"">Osvaldo Calle Quiñonez</a>",7.7167,53.7833,,2014-06-22,2015-01-01,1009246
Ouifaq Benkiran,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1391"">Ouifaq Benkiran</a>",7.7167,53.7833,,2011-06-17,2015-01-01,1009246
Ousmane Somah,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3864"">Ousmane Somah</a>",7.7167,53.7833,,2014-05-01,2015-01-01,1009246
Paola Digregorio,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3754"">Paola Digregorio</a>",7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Paolo Ferrone,Langeoog,"<a href=""http://www.romanistik.de/pers/147"">Paolo Ferrone</a>",7.4860135,53.7460094,,2010-03-02,2015-01-01,
Paqui Poquet,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3750"">Paqui Poquet</a>",7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Pascale Roure,Spiekeroog,"<a href=""http://www.romanistik.de/pers/930"">Pascale Roure</a>",7.7167,53.7833,,2011-01-22,2015-01-01,1009246
Patricia Duquenet-Krämer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4055"">Patricia Duquenet-Krämer</a>",7.7167,53.7833,,2014-08-13,2015-01-01,1009246
Patricia Winkler,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3538"">Patricia Winkler</a>",7.7167,53.7833,,2013-11-07,2015-01-01,1009246
Patrick Heinzer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1875"">Patrick Heinzer</a>",7.7167,53.7833,,2011-11-28,2015-01-01,1009246
Paul Sutermeister,Zürich,"<a href=""http://www.romanistik.de/pers/2111"">Paul Sutermeister</a>",8.55,47.3833,,2012-02-18,2015-01-01,7003765
Paula Valeria Fernández Blanco ,Erfurt,"<a href=""http://www.romanistik.de/pers/3779"">Paula Valeria Fernández Blanco</a>",11.05,50.9667,,2014-03-14,2015-01-01,7024031
Pauline Moret-Jankus,Durham,"<a href=""http://www.romanistik.de/pers/3722"">Pauline Moret-Jankus</a>",-1.5667,54.7833,,2014-02-28,2015-01-01,7010027
Paz Huete Iglesias,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3840"">Paz Huete Iglesias</a>",7.7167,53.7833,,2014-04-15,2015-01-01,1009246
PD Dr. Adrian La Salvia,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3995"">PD Dr. Adrian La Salvia</a>",7.7167,53.7833,,2014-07-04,2015-01-01,1009246
PD Dr. Ana Monica Fonseca,Lisboa,"<a href=""http://www.romanistik.de/pers/2059"">PD Dr. Ana Monica Fonseca</a>",-9.1333,38.7333,,2012-01-30,2015-01-01,7010978
PD Dr. Anita Traninger,Berlin,"<a href=""http://www.romanistik.de/pers/2781"">PD Dr. Anita Traninger</a>",13.4167,52.5333,,2012-10-10,2015-01-01,7003712
