"<a href=""http://www.romanistik.de/pers/2021"">Prof. Dr. Daniela Pirazzini</a>",Prof. Dr. Daniela Pirazzini,http://www.romanistik.uni-bonn.de/die-bonner-romanistik/lehrende/prof.-dr.-daniela-pirazzini,Rheinische Friedrich-Wilhelms-Universität Bonn --  Am Hof 1 53113 Bonn Deutschland ,2012-01-16,
"<a href=""http://www.romanistik.de/pers/1449"">Prof. Dr. Dietmar Osthus</a>",Prof. Dr. Dietmar Osthus,http://www.dietmar-osthus.de/,Universität Duisburg-Essen --  Universitätsstr. 2 45117 Essen Deutschland ,2011-07-05,
"<a href=""http://www.romanistik.de/pers/184"">Prof. Dr. Dietrich Scholler</a>",Prof. Dr. Dietrich Scholler,http://www.romanistik.uni-mainz.de/scholler/,Johannes Gutenberg-Universität Mainz --  Welderweg 18 55099 Mainz Deutschland ,2010-04-21,
"<a href=""http://www.romanistik.de/pers/996"">Prof. Dr. Dina De Rentiis</a>",Prof. Dr. Dina De Rentiis,http://www.uni-bamberg.de/romlit1/personen/prof-dr-dina-de-rentiis/,Otto-Friedrich Universität Bamberg --  An der Universität 5 96047 Bamberg Deutschland ,2011-02-06,
"<a href=""http://www.romanistik.de/pers/2632"">Prof. Dr. Dorothee Röseberg</a>",Prof. Dr. Dorothee Röseberg,##NA##,Martin-Luther-Universität Halle-Wittenberg --  Deutschland ,2012-07-19,
"<a href=""http://www.romanistik.de/pers/3003"">Prof. Dr. Dorothee Röseberg</a>",Prof. Dr. Dorothee Röseberg,##NA##,Martin-Luther-Universität Halle-Wittenberg --  Deutschland ,2013-02-05,
"<a href=""http://www.romanistik.de/pers/3440"">Prof. Dr. Eberhard Geisler</a>",Prof. Dr. Eberhard Geisler,##NA##,Universität Mainz --  Deutschland ,2013-09-19,
"<a href=""http://www.romanistik.de/pers/94"">Prof. Dr. Elisabeth Burr</a>",Prof. Dr. Elisabeth Burr,http://www.uni-leipzig.de/~burr/,Universität Leipzig --  Beethovenstraße 15 04107 Leipzig Deutschland ,2010-01-17,
"<a href=""http://www.romanistik.de/pers/4080"">Prof. Dr. Elissa Pustka</a>",Prof. Dr. Elissa Pustka,http://homepage.univie.ac.at/elissa.pustka/,Universität Wien --  Spitalgasse 2 1090 Wien Österreich ,2014-09-08,
"<a href=""http://www.romanistik.de/pers/802"">Prof. Dr. Elmar Eggert</a>",Prof. Dr. Elmar Eggert,http://www.romanistik.uni-kiel.de/rs_neu_pers_ling1.htm,Christian-Albrechts-Universität zu Kiel --  Deutschland ,2010-12-20,
"<a href=""http://www.romanistik.de/pers/2610"">Prof. Dr. Elmar Schafroth</a>",Prof. Dr. Elmar Schafroth,##NA##,Universität Düsseldorf --  Deutschland ,2012-07-08,
"<a href=""http://www.romanistik.de/pers/29"">Prof. Dr. Elton Prifti</a>",Prof. Dr. Elton Prifti  2009-12-02,http://www.phil.uni-mannheim.de/romsem/mitarbeiterinnen/sprach_medienwissenschaft/prifti_elton_prof_dr_jr_prof/index.html,"Universität Mannheim --  L 15, 1-2 A 222 68131 Mannheim Deutschland ",,
"<a href=""http://www.romanistik.de/pers/1456"">Prof. Dr. Elwys De Stefani</a>",Prof. Dr. Elwys De Stefani,http://www.italiano.unibe.ch/content/linguistica/personale_di_linguistica/de_stefani/index_ger.html,Universität Bern --   Bern Schweiz ,2011-07-08,
"<a href=""http://www.romanistik.de/pers/176"">Prof. Dr. Enrique Rodrigues-Moura</a>",Prof. Dr. Enrique Rodrigues-Moura,http://www.uni-bamberg.de/romlit3/,Otto-Friedrich-Universität Bamberg --  An der Universität 2 96045 Bamberg Deutschland ,2010-04-09,
"<a href=""http://www.romanistik.de/pers/4031"">Prof. Dr. Eva Gugenberger</a>",Prof. Dr. Eva Gugenberger,##NA##,##NA## -- ##NA##,2014-07-28,
"<a href=""http://www.romanistik.de/pers/2989"">Prof. Dr. Eva Kimminich</a>",Prof. Dr. Eva Kimminich,##NA##,Universität Potsdam --  Am Neuen Palais  (Haus 19) 10 14469  Potsdam Deutschland ,2013-01-25,
"<a href=""http://www.romanistik.de/pers/131"">Prof. Dr. Eva Lavric</a>",Prof. Dr. Eva Lavric,##NA##,Leopold-Franzens-Universität Innsbruck --   Innsbruck Österreich ,2010-02-13,
"<a href=""http://www.romanistik.de/pers/48"">Prof. Dr. Eva Leitzke-Ungerer</a>",Prof. Dr. Eva Leitzke-Ungerer,http://www.romanistik.uni-halle.de/studienbereiche/romanistische_fachdidaktik/,Martin-Luther-Universität Halle-Wittenberg --  06114 Halle Deutschland ,2009-12-07,
"<a href=""http://www.romanistik.de/pers/3981"">Prof. Dr. Eva Martha Eckkrammer</a>",Prof. Dr. Eva Martha Eckkrammer,##NA##,##NA## -- ##NA##,2014-06-25,
"<a href=""http://www.romanistik.de/pers/4042"">Prof. Dr. Eva-Maria Remberger</a>",Prof. Dr. Eva-Maria Remberger,##NA##,##NA## -- ##NA##,2014-08-01,
"<a href=""http://www.romanistik.de/pers/118"">Prof. Dr. Fernand Hörner</a>",Prof. Dr. Fernand Hörner,soz-kult.fh-duesseldorf.de/hoerner,Fachhochschule Düsseldorf --  Universitätsstraße 1 40225 Düsseldorf Deutschland ,2010-02-03,
"<a href=""http://www.romanistik.de/pers/3888"">Prof. Dr. Filippo Fonio</a>",Prof. Dr. Filippo Fonio,##NA##,##NA## -- ##NA##,2014-05-13,
"<a href=""http://www.romanistik.de/pers/2295"">Prof. Dr. Franz Lebsanft</a>",Prof. Dr. Franz Lebsanft,##NA##,Rheinische Friedrich-Wilhelms-Universität Bonn --  Deutschland ,2012-05-07,
"<a href=""http://www.romanistik.de/pers/82"">Prof. Dr. Franziska Sick</a>",Prof. Dr. Franziska Sick,##NA##,Universität Kassel --  Kurt-Wolters-Str. 5 34125 Kassel Deutschland ,2010-01-08,
"<a href=""http://www.romanistik.de/pers/3451"">Prof. Dr. Fritz Nies</a>",Prof. Dr. Fritz Nies,##NA##,Heinrich-Heine-Universität Düsseldorf --  Deutschland ,2013-09-25,
"<a href=""http://www.romanistik.de/pers/3464"">Prof. Dr. Georg  Kremnitz</a>",Prof. Dr. Georg  Kremnitz,##NA##,Universität Wien --  Österreich ,2013-09-30,
"<a href=""http://www.romanistik.de/pers/3447"">Prof. Dr. Georg A.  Kaiser</a>",Prof. Dr. Georg A.  Kaiser,##NA##,Universität Konstanz --  Deutschland ,2013-09-24,
"<a href=""http://www.romanistik.de/pers/2956"">Prof. Dr. Georg Pichler</a>",Prof. Dr. Georg Pichler,##NA##,Universidad de Alcalá --  Trinidad 3 28081 Alcalá de Henares Spanien ,2013-01-02,
"<a href=""http://www.romanistik.de/pers/1536"">Prof. Dr. Gerald Ford</a>",Prof. Dr. Gerald Ford,##NA##,##NA## --  Deutschland ,2011-08-04,
"<a href=""http://www.romanistik.de/pers/103"">Prof. Dr. Gerda Haßler</a>",Prof. Dr. Gerda Haßler,http://www.uni-potsdam.de/romanistik/hassler/hassler/hassler.html,Universität Potsdam --   Potsdam Deutschland ,2010-01-23,
"<a href=""http://www.romanistik.de/pers/1067"">Prof. Dr. Gerhard  Poppenberg</a>",Prof. Dr. Gerhard  Poppenberg,http://www.uni-heidelberg.de/rose/personen/poppenberg.html,Ruprecht-Karls-Universität Heidelberg --   Heidelberg Deutschland ,2011-03-02,
"<a href=""http://www.romanistik.de/pers/2762"">Prof. Dr. Gerhard  Wild</a>",Prof. Dr. Gerhard  Wild,##NA##,Universität Frankfurt am Main --  Deutschland ,2012-09-24,
"<a href=""http://www.romanistik.de/pers/2026"">Prof. Dr. Gesine Mueller</a>",Prof. Dr. Gesine Mueller,##NA##,Universität zu Köln --  Albertus Magnus Platz  50923 Köln Deutschland ,2012-01-16,
"<a href=""http://www.romanistik.de/pers/3957"">Prof. Dr. Gisela Febel</a>",Prof. Dr. Gisela Febel,##NA##,##NA## -- ##NA##,2014-06-13,
"<a href=""http://www.romanistik.de/pers/912"">Prof. Dr. Giuliana Giusti</a>",Prof. Dr. Giuliana Giusti,http://www.unive.it/nqcontent.cfm?a_id=82503&pid=5592869,Università Ca' Foscari di Venezia --  Ca' Bembo - Dorsoduro 1075 I-30123 Venedig Italien ,2011-01-18,
"<a href=""http://www.romanistik.de/pers/2358"">Prof. Dr. Gualtiero Boaglio</a>",Prof. Dr. Gualtiero Boaglio,##NA##,Universität Wien --  Österreich ,2012-05-29,
"<a href=""http://www.romanistik.de/pers/4037"">Prof. Dr. Gudrun Bachleitner-Held</a>",Prof. Dr. Gudrun Bachleitner-Held,##NA##,Universität Salzburg --  Erzabt-Klotz-Strasse 1  5020 Salzburg Österreich ,2014-07-31,
"<a href=""http://www.romanistik.de/pers/66"">Prof. Dr. Gudrun Ziegler</a>",Prof. Dr. Gudrun Ziegler,http://wwwde.uni.lu/flshase/organigramm/studiendirektoren/gudrun_ziegler,Universität Luxemburg --  Luxemburg ,2009-12-19,
"<a href=""http://www.romanistik.de/pers/2885"">Prof. Dr. Hanno Ehrlicher</a>",Prof. Dr. Hanno Ehrlicher,##NA##,Universität Augsburg --  Deutschland ,2012-11-27,
"<a href=""http://www.romanistik.de/pers/2644"">Prof. Dr. Hans-Jürgen Lüsebrink</a>",Prof. Dr. Hans-Jürgen Lüsebrink,##NA##,Universität des Saarlandes --  Deutschland ,2012-07-26,
"<a href=""http://www.romanistik.de/pers/1464"">Prof. Dr. Hans-Jürgen Lüsebrink</a>",Prof. Dr. Hans-Jürgen Lüsebrink,http://www.phil.uni-sb.de/fr/romanistik/IK/_team/luesebrink.php,Universität des Saarlandes --   Saarbrücken Deutschland ,2011-07-10,
"<a href=""http://www.romanistik.de/pers/3786"">Prof. Dr. Harm den Boer</a>",Prof. Dr. Harm den Boer,https://unibas.academia.edu/HarmDenBoer,Universität Basel --  Maiengasse  51 CH-4056 Basel Schweiz ,2014-03-17,
"<a href=""http://www.romanistik.de/pers/1052"">Prof. Dr. Heidi Siller-Runggaldier</a>",Prof. Dr. Heidi Siller-Runggaldier,##NA##,Leopold-Franzens-Universität Innsbruck --  Innrain  52 6020 Innsbruck Österreich ,2011-02-24,
"<a href=""http://www.romanistik.de/pers/3598"">Prof. Dr. Helene Blondeau</a>",Prof. Dr. Helene Blondeau,##NA##,University of Florida --  Vereinigte Staaten ,2013-12-01,
"<a href=""http://www.romanistik.de/pers/2687"">Prof. Dr. Helmut C. Jacobs</a>",Prof. Dr. Helmut C. Jacobs,http://www.uni-due.de/romanistik/personal/jacobs/,Universität Duisburg Essen --  Universitätsstraße 12 45141 Essen Deutschland ,2012-08-13,
"<a href=""http://www.romanistik.de/pers/3044"">Prof. Dr. Henry Thorau</a>",Prof. Dr. Henry Thorau,##NA##,Universität Trier --  Deutschland ,2013-03-01,
"<a href=""http://www.romanistik.de/pers/3825"">Prof. Dr. Henry Thorau</a>",Prof. Dr. Henry Thorau,##NA##,##NA## -- ##NA##,2014-04-08,
"<a href=""http://www.romanistik.de/pers/2967"">Prof. Dr. Ingo  Kolboom</a>",Prof. Dr. Ingo  Kolboom,##NA##,Technische Universität Dresden --  Deutschland ,2013-01-06,
"<a href=""http://www.romanistik.de/pers/555"">Prof. Dr. Ingrid Neumann-Holzschuh</a>",Prof. Dr. Ingrid Neumann-Holzschuh,http://www-cgi.uni-regensburg.de/Fakultaeten/Romanistik/Institut/index.php?id=200,Universität Regensburg --  Universitätsstraße 31 93053 Regensburg Deutschland ,2010-11-03,
"<a href=""http://www.romanistik.de/pers/3976"">Prof. Dr. Irene Weber Henking</a>",Prof. Dr. Irene Weber Henking,##NA##,##NA## -- ##NA##,2014-06-24,
"<a href=""http://www.romanistik.de/pers/598"">Prof. Dr. Isabella von Treskow</a>",Prof. Dr. Isabella von Treskow,http://www.uni-regensburg.de/sprache-literatur-kultur/romanistik/literaturwissenschaft/von-treskow/index.html,Universität Regensburg --  93040 Regensburg Deutschland ,2010-11-10,
"<a href=""http://www.romanistik.de/pers/3610"">Prof. Dr. Isabelle Mordellet-Roggenbuck</a>",Prof. Dr. Isabelle Mordellet-Roggenbuck,##NA##,PH Freiburg --  Deutschland ,2013-12-05,
"<a href=""http://www.romanistik.de/pers/4008"">Prof. Dr. Jean-Marc Terrasse</a>",Prof. Dr. Jean-Marc Terrasse,##NA##,##NA## -- ##NA##,2014-07-10,
"<a href=""http://www.romanistik.de/pers/3846"">Prof. Dr. Jens Andermann</a>",Prof. Dr. Jens Andermann,##NA##,##NA## -- ##NA##,2014-04-22,
"<a href=""http://www.romanistik.de/pers/2149"">Prof. Dr. Jens Lüdtke</a>",Prof. Dr. Jens Lüdtke,##NA##,Universität Heidelberg --  Deutschland ,2012-03-14,
"<a href=""http://www.romanistik.de/pers/18"">Prof. Dr. Jochen Mecke</a>",Prof. Dr. Jochen Mecke,http://www-cgi.uni-regensburg.de/Fakultaeten/Romanistik/Institut/index.php?id=311,Universität Regensburg --   Regensburg Deutschland ,2009-11-24,
"<a href=""http://www.romanistik.de/pers/51"">Prof. Dr. Johannes Angermüller</a>",Prof. Dr. Johannes Angermüller,http://www.johannes-angermueller.de,Johannes-Gutenberg-Universität Mainz --  Deutschland ,2009-12-07,
"<a href=""http://www.romanistik.de/pers/3012"">Prof. Dr. Johannes Kabatek</a>",Prof. Dr. Johannes Kabatek,www.kabatek.de,Universität Zürich --  Zürichbergstr.  8 CH-8032 Zürich Schweiz ,2013-02-07,
"<a href=""http://www.romanistik.de/pers/2"">Prof. Dr. Jörg Dünne</a>",Prof. Dr. Jörg Dünne,http://www.dispositio.de,Universität Erfurt --  Nordhäuser Str.  63 99089 Erfurt Deutschland ,2009-10-24,
"<a href=""http://www.romanistik.de/pers/725"">Prof. Dr. Jörg Türschmann</a>",Prof. Dr. Jörg Türschmann,http://romanistik.univie.ac.at/personal/ordentliche-universitaetsprofessorinnen-universitaetsprofessorinnen/tuerschmann-joerg/,Universität Wien --   Wien Österreich ,2010-12-03,
"<a href=""http://www.romanistik.de/pers/674"">Prof. Dr. Jörn  Steigerwald</a>",Prof. Dr. Jörn  Steigerwald,http://kw.uni-paderborn.de/institute-einrichtungen/institut-fuer-germanistik-und-vergleichende-literaturwissenschaft/komparatistik/personal/steigerwald/,Universität Paderborn --  Warburger Straße 100 33098 Paderborn Deutschland ,2010-11-22,
"<a href=""http://www.romanistik.de/pers/2037"">Prof. Dr. Joseph Jurt</a>",Prof. Dr. Joseph Jurt,www.romanistik.uni-freiburg.de/jurt,Albert-Ludwigs-Universität Freiburg --  Deutschland ,2012-01-20,
"<a href=""http://www.romanistik.de/pers/4007"">Prof. Dr. Juan Méndez</a>",Prof. Dr. Juan Méndez,##NA##,Nationale Universität für Fernstudium ( Spanien ) --  Spanien ,2014-07-10,
"<a href=""http://www.romanistik.de/pers/114"">Prof. Dr. Juergen Schmidt-Radefeldt</a>",Prof. Dr. Juergen Schmidt-Radefeldt,https://www.phf.uni-rostock.de/institut/iroman/schmidt-radefeldt.htm,Universität Rostock --  Deutschland ,2010-01-31,
"<a href=""http://www.romanistik.de/pers/61"">Prof. Dr. Juergen Schmidt-Radefeldt</a>",Prof. Dr. Juergen Schmidt-Radefeldt,http://www.schmidt-radefeldt.de,Universität Rostock --  August-Bebel-Str. 28  18051 R o s t o c k  Deutschland ,2009-12-18,
"<a href=""http://www.romanistik.de/pers/3746"">Prof. Dr. Kay Gonzalez-Vilbazo</a>",Prof. Dr. Kay Gonzalez-Vilbazo,##NA##,University of Illinois at Chicago --  601 S. Morgan St. MC 315 Chicago IL 60607-7117 Vereinigte Staaten ,2014-03-03,
"<a href=""http://www.romanistik.de/pers/217"">Prof. Dr. Kirsten  Mahlke</a>",Prof. Dr. Kirsten  Mahlke,##NA##,Ruprecht-Karls-Universität Heidelberg --  Deutschland ,2010-05-29,
"<a href=""http://www.romanistik.de/pers/96"">Prof. Dr. Kirsten Dickhaut</a>",Prof. Dr. Kirsten Dickhaut,http://www.uni-giessen.de/romanistik/frank/KirstenDickhaut.html,Universität Koblenz-Landau --  Deutschland ,2010-01-20,
"<a href=""http://www.romanistik.de/pers/3486"">Prof. Dr. Klaus  Ley</a>",Prof. Dr. Klaus  Ley,##NA##,Universität Mainz --  Danziger Str. 1  57462 Olpe Deutschland ,2013-10-13,
"<a href=""http://www.romanistik.de/pers/752"">Prof. Dr. Klaus-Dieter Ertler</a>",Prof. Dr. Klaus-Dieter Ertler,www.uni-graz.at/klaus.ertler/,Karl-Franzens-Universität Graz --   Graz Österreich ,2010-12-10,
"<a href=""http://www.romanistik.de/pers/161"">Prof. Dr. Kurt Spang</a>",Prof. Dr. Kurt Spang,http://www.unav.es/empresayhumanismo/docencia/profspang.htm,Universidad de Navarra --  Spanien ,2010-03-13,
"<a href=""http://www.romanistik.de/pers/1756"">Prof. Dr. Lidia  Becker</a>",Prof. Dr. Lidia  Becker,http://www.romanistik.phil.uni-hannover.de/lidia_becker.html,Leibniz Universität Hannover --  Deutschland ,2011-10-21,
"<a href=""http://www.romanistik.de/pers/3832"">Prof. Dr. Ludwig Fesenmeier</a>",Prof. Dr. Ludwig Fesenmeier,##NA##,##NA## -- ##NA##,2014-04-10,
"<a href=""http://www.romanistik.de/pers/743"">Prof. Dr. M. Carmen Balbuena Torezano</a>",Prof. Dr. M. Carmen Balbuena Torezano,http://www.uco.es/organiza/centros/filosofia/dinamica/index.php/profesor/ficha/lr1batom,Universidad de Córdoba --  Plaza del Cardenal Salazar  s/n 14071 Córdoba Spanien ,2010-12-07,
"<a href=""http://www.romanistik.de/pers/2994"">Prof. Dr. Magda Jeanrenaud</a>",Prof. Dr. Magda Jeanrenaud,##NA##,Universitatea din Iași --  Rumänien ,2013-01-30,
"<a href=""http://www.romanistik.de/pers/194"">Prof. Dr. Marcus Bär</a>",Prof. Dr. Marcus Bär,http://www.marcus-baer.eu,Universität Hamburg --  Von-Melle-Park 8 20146 Hamburg Deutschland ,2010-05-08,
"<a href=""http://www.romanistik.de/pers/1410"">Prof. Dr. Marcus Keller</a>",Prof. Dr. Marcus Keller,http://www.french.uiuc.edu/people/faculty/keller.html,University of Illinois at Urbana-Champaign --  Vereinigte Staaten ,2011-06-23,
"<a href=""http://www.romanistik.de/pers/164"">Prof. Dr. Margarete Zimmermann</a>",Prof. Dr. Margarete Zimmermann,http://www.geisteswissenschaften.fu-berlin.de/we05/mitarbeiter/zimmermann/index.html,Freie Universität Berlin --   Berlin Deutschland ,2010-03-17,
"<a href=""http://www.romanistik.de/pers/3094"">Prof. Dr. Margarita Borreguero</a>",Prof. Dr. Margarita Borreguero,##NA##,Universität Heidelberg --  Deutschland ,2013-04-01,
"<a href=""http://www.romanistik.de/pers/997"">Prof. Dr. Maria Lieber</a>",Prof. Dr. Maria Lieber,http://tu-dresden.de/die_tu_dresden/fakultaeten/fakultaet_sprach_literatur_und_kulturwissenschaften/romanistik/professuren/lieber/,Technische Universität Dresden --  Deutschland ,2011-02-06,
"<a href=""http://www.romanistik.de/pers/3436"">Prof. Dr. Martha Kleinhans</a>",Prof. Dr. Martha Kleinhans,##NA##,Universität Würzburg --  Deutschland ,2013-09-18,
"<a href=""http://www.romanistik.de/pers/2905"">Prof. Dr. Martin Haase</a>",Prof. Dr. Martin Haase,http://www.uni-bamberg.de/romling,Otto-Friedrich-Universität Bamberg --  An der Universität 5 96045 Bamberg Deutschland ,2012-12-09,
"<a href=""http://www.romanistik.de/pers/2880"">Prof. Dr. Martin Hummel</a>",Prof. Dr. Martin Hummel,##NA##,Karl-Franzens-Universität Graz --  Deutschland ,2012-11-26,
"<a href=""http://www.romanistik.de/pers/3278"">Prof. Dr. Martin Stegu</a>",Prof. Dr. Martin Stegu,##NA##,Wirtschafts-Universität Wien --  Österreich ,2013-07-03,
"<a href=""http://www.romanistik.de/pers/185"">Prof. Dr. Martina  Schrader-Kniffki</a>",Prof. Dr. Martina  Schrader-Kniffki,##NA##,Johannes-Gutenberg-Universität Mainz --  An der Hochschule 2 76726 Germersheim Deutschland ,2010-04-23,
"<a href=""http://www.romanistik.de/pers/559"">Prof. Dr. Martina Drescher</a>",Prof. Dr. Martina Drescher,http://www.romanistik2.uni-bayreuth.de/de/team/Drescher_Martina/index.html,Universität Bayreuth --   Bayreuth Deutschland ,2010-11-04,
"<a href=""http://www.romanistik.de/pers/2932"">Prof. Dr. Martina Nied Curcio</a>",Prof. Dr. Martina Nied Curcio,##NA##,Università degli Studi Roma Tre --  Via Ostiense 234 00146 Roma Italien ,2012-12-20,
"<a href=""http://www.romanistik.de/pers/4047"">Prof. Dr. Matei Chihaia</a>",Prof. Dr. Matei Chihaia,##NA##,##NA## -- ##NA##,2014-08-04,
"<a href=""http://www.romanistik.de/pers/3880"">Prof. Dr. Meike Meliss</a>",Prof. Dr. Meike Meliss,##NA##,##NA## -- ##NA##,2014-05-10,
"<a href=""http://www.romanistik.de/pers/1186"">Prof. Dr. Michael  Metzeltin</a>",Prof. Dr. Michael  Metzeltin,http://romanistik.univie.ac.at/personal/o-univ-prof/metzeltin-michael/,Universität Wien --   Wien Österreich ,2011-04-19,
"<a href=""http://www.romanistik.de/pers/1657"">Prof. Dr. Michael Bernsen</a>",Prof. Dr. Michael Bernsen,http://www.romanistik.uni-bonn.de/die-bonner-romanistik/lehrende/prof.-dr.-michael-bernsen-1,Rheinische Friedrich-Wilhelms-Universität Bonn --   Bonn Deutschland ,2011-09-16,
"<a href=""http://www.romanistik.de/pers/3646"">Prof. Dr. Nadine Rentel</a>",Prof. Dr. Nadine Rentel,##NA##,FH Zwickau --  Deutschland ,2013-12-20,
"<a href=""http://www.romanistik.de/pers/1979"">Prof. Dr. Olga Hinojosa</a>",Prof. Dr. Olga Hinojosa,##NA##,Universidad de Córdoba --  Deutschland ,2011-12-31,
"<a href=""http://www.romanistik.de/pers/223"">Prof. Dr. Oscar Loureda</a>",Prof. Dr. Oscar Loureda,http://www.uni-heidelberg.de/fakultaeten/neuphil/iask/sued/seminar/abteilungen/spanisch/profil_loureda.html,Ruprecht-Karls-Universität Heidelberg --  Deutschland ,2010-05-31,
"<a href=""http://www.romanistik.de/pers/136"">Prof. Dr. Ottmar Ette</a>",Prof. Dr. Ottmar Ette,http://www.uni-potsdam.de/romanistik/ette/,Universität Potsdam --  Am Neuen Palais 10 14469 Potsdam Deutschland ,2010-02-20,
"<a href=""http://www.romanistik.de/pers/3217"">Prof. Dr. Paul Geyer</a>",Prof. Dr. Paul Geyer,http://www.romanistik.uni-bonn.de/die-bonner-romanistik/lehrende/prof.-dr.-paul-geyer,Rheinische Friedrich-Wilhelms-Universität Bonn --  Deutschland ,2013-06-10,
"<a href=""http://www.romanistik.de/pers/1843"">Prof. Dr. Paul Videsott</a>",Prof. Dr. Paul Videsott,http://unibz.eu/de/organisation/StaffDetails.html?personid=24&hstf=24,Freie Universität Bozen --   Bozen Italien ,2011-11-16,
"<a href=""http://www.romanistik.de/pers/2287"">Prof. Dr. Peter  Kuon</a>",Prof. Dr. Peter  Kuon,##NA##,Paris Lodron-Universität Salzburg --  Erzabt-Klotz-Strasse 1 5020 Salzburg Österreich ,2012-05-04,
"<a href=""http://www.romanistik.de/pers/3844"">Prof. Dr. Peter Koch</a>",Prof. Dr. Peter Koch,##NA##,##NA## -- ##NA##,2014-04-17,
"<a href=""http://www.romanistik.de/pers/101"">Prof. Dr. Peter Schneck</a>",Prof. Dr. Peter Schneck,http://www.ifaa.uni-osnabrueck.de/Main/Lehrende,Universität Osnabrück --  Deutschland ,2010-01-22,
"<a href=""http://www.romanistik.de/pers/695"">Prof. Dr. Peter Stein</a>",Prof. Dr. Peter Stein,http://www.romanistik.hu-berlin.de/stein.html,Humboldt-Universität zu Berlin --  Unter den Linden 6 / Sitz: Dorotheenstraße 65 10099 Berlin Deutschland ,2010-11-26,
"<a href=""http://www.romanistik.de/pers/3182"">Prof. Dr. Rafael Arnold</a>",Prof. Dr. Rafael Arnold,##NA##,Universität Rostock --  Deutschland ,2013-05-21,
"<a href=""http://www.romanistik.de/pers/2247"">Prof. Dr. Rainer Schlösser</a>",Prof. Dr. Rainer Schlösser,##NA##,Friedrich-Schiller-Universität Jena --  Deutschland ,2012-04-17,
"<a href=""http://www.romanistik.de/pers/1447"">Prof. Dr. Ralf Junkerjürgen</a>",Prof. Dr. Ralf Junkerjürgen,http://www.uni-regensburg.de/sprache-literatur-kultur/romanistik/kulturwissenschaft/junkerjuergen/index.html,Universität Regensburg --   Regensburg Deutschland ,2011-07-05,
"<a href=""http://www.romanistik.de/pers/3712"">Prof. Dr. Raymund Wilhelm</a>",Prof. Dr. Raymund Wilhelm,##NA##,##NA## --  Deutschland ,2014-02-18,
"<a href=""http://www.romanistik.de/pers/1735"">Prof. Dr. Raymund Wilhelm</a>",Prof. Dr. Raymund Wilhelm,http://www.uni-klu.ac.at/rom/inhalt/16.htm,Alpen-Adria-Universität Klagenfurt --   Klagenfurt Österreich ,2011-10-15,
"<a href=""http://www.romanistik.de/pers/292"">Prof. Dr. Rita  De Maeseneer</a>",Prof. Dr. Rita  De Maeseneer,http://www.ua.ac.be/main.aspx?c=rita.demaeseneer,Universiteit Antwerpen --   Antwerpen Belgien ,2010-07-29,
"<a href=""http://www.romanistik.de/pers/3762"">Prof. Dr. Rita  De Maeseneer</a>",Prof. Dr. Rita  De Maeseneer,http://www.uantwerp.be/rita.demaeseneer,##NA## --  Prinsstraat 13 Gent  Belgien ,2014-03-07,
"<a href=""http://www.romanistik.de/pers/3022"">Prof. Dr. Rita Catrina Imboden</a>",Prof. Dr. Rita Catrina Imboden,##NA##,Universität Zürich --  Schweiz ,2013-02-14,
"<a href=""http://www.romanistik.de/pers/3863"">Prof. Dr. Rita Franceschini</a>",Prof. Dr. Rita Franceschini,##NA##,##NA## -- ##NA##,2014-04-30,
"<a href=""http://www.romanistik.de/pers/167"">Prof. Dr. Rita Franceschini</a>",Prof. Dr. Rita Franceschini,http://www.unibz.it/en/public/research/languagestudies/people/homepagefranceschini.html?personid=5127,Freie Universität Bozen --  39100 Bozen Italien ,2010-03-22,
"<a href=""http://www.romanistik.de/pers/2991"">Prof. Dr. Robert Fajen</a>",Prof. Dr. Robert Fajen,##NA##,Martin-Luther-Universität Halle-Wittenberg --  Dachritzstr. 12 06108 Halle Deutschland ,2013-01-28,
"<a href=""http://www.romanistik.de/pers/3612"">Prof. Dr. Roger Friedlein</a>",Prof. Dr. Roger Friedlein,##NA##,Ruhr-Universität Bochum --  Deutschland ,2013-12-05,
"<a href=""http://www.romanistik.de/pers/2783"">Prof. Dr. Rogério  Vicente Ferreira</a>",Prof. Dr. Rogério  Vicente Ferreira,##NA##,##NA## --  Brasilien ,2012-10-11,
"<a href=""http://www.romanistik.de/pers/1889"">Prof. Dr. Ronald Daus</a>",Prof. Dr. Ronald Daus,##NA##,Freie Universität Berlin --  Krohnweg 3 3 14089 Berlin Deutschland ,2011-12-03,
"<a href=""http://www.romanistik.de/pers/127"">Prof. Dr. Roswitha Böhm</a>",Prof. Dr. Roswitha Böhm,http://tu-dresden.de/die_tu_dresden/fakultaeten/fakultaet_sprach_literatur_und_kulturwissenschaften/romanistik/professuren/boehm,Technische Universität Dresden --  Wiener Straße 48 01219 Dresden Deutschland ,2010-02-12,
"<a href=""http://www.romanistik.de/pers/3664"">Prof. Dr. Sabine Schlickers</a>",Prof. Dr. Sabine Schlickers,##NA##,Universität Bremen --  Deutschland ,2014-01-05,
"<a href=""http://www.romanistik.de/pers/4020"">Prof. Dr. Silke  Jansen</a>",Prof. Dr. Silke  Jansen,##NA##,##NA## -- ##NA##,2014-07-18,
"<a href=""http://www.romanistik.de/pers/3125"">Prof. Dr. Silke Segler-Meßner</a>",Prof. Dr. Silke Segler-Meßner,http://www1.uni-hamburg.de/romanistik/personal/w_segl.html,Universität Hamburg --  Von-Melle-Park 6 20146 Hamburg Deutschland ,2013-04-15,
