id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom2526;20.04.2010;kaWI;beSTU;spFR;dzMK;Neuer Masterstudiengang Interkulturelle Studien. Deutschland und Frankreich
rom2085;20.04.2011;kaST;beWS;spFR;dzLW;Lectureship in 20th-21st- Century French/Francophone Studies
rom0492;20.04.2011;kaWI;beAM;spÜG;dzLW dzMK dzWT;Ausschreibung der Graduate School Practices of Literature Westfälische Wilhelms-Universität Münster
rom2045;20.04.2011;kaST;beWS;spIT;dzLW dzSW dzMK;Lecturer in Italian
rom3424;20.04.2011;kaST;bePR;spÜG;dzMK;W3-Professur Interkulturelle Kommunikation (IKK)
rom0356;20.04.2011;kaST;beWS;spIT spÜG;dzMK dzWT;Akademische/r Rat/Rätin auf Zeit (Schwerpunkt ital. Kunstgeschichte)
rom2024;20.04.2011;kaST;beWS;spFR;dzSW;Lecturer in French Linguistics
rom3205;20.04.2011;kaST;bePR;spFR spIT;dzSW;Universitätsprofessur (w 2) für Romanische Philologie/Sprachwissenschaft Schwerpunkt Italo- und Galloromanistik
rom2036;20.04.2011;kaST;beWS;spFR;dzSW dzMK;Lecturer in French with Translation Studies
rom1832;20.04.2012;kaTA;beTP;spÜG;dzLW dzMK;Internationales Symposium Gründungsorte
rom2561;20.04.2012;kaWI;beAM;spÜG;dzLW dzSW;Online-Bibliographie zur Metapher
rom0671;20.04.2012;kaTA;beTA;spFR;dzLW dzSW dzMK;CfP: 20th and 21st Century French and Francophone Studies International Colloquium : Trace(s) fragment(s) reste(s)
rom0890;20.04.2013;kaTA;beTA;spÜG;dzSW dzMK dzSP;CfP: InDialog. Community Interpreting heute
rom1068;20.05.2008;kaTA;beTA;spFR;dzLW;CfP: Relire Bourdouxhe. Colloque international
rom0538;20.05.2008;kaWI;beSTU;spFR spIT spPT spES spWR spÜG;dzLW;Bewerbung für den Promotionsstudiengang Literaturwissenschaft
rom3689;20.05.2008;kaTA;beTP;spFR spES spÜG;dzLW dzMK;Workshop Kulturelle Gründungsakte (Tagungsprogramm)
rom1886;20.05.2009;kaST;bePR;spÜG;dzLW;Juniorprofessor: Literatur und anthropologisches Wissen (Literature and Anthropological Knowledge)
rom2676;20.05.2009;kaST;bePR;spES;dzLW dzMK;Profesor/a assistente en “Literatura y estudios culturales de Latinoamérica
rom1973;20.05.2009;kaTA;beTP;spFR spÜG;dzLW dzMK;« La nation nommée Roman » face aux histoires nationales : quels enjeux éthiques pour l’écriture romanesque depuis 1960 ?
rom2788;20.05.2009;kaST;beSTI;spES spWR spÜG;dzLW dzSW;Promotionsstipendien im Forschungsprojekt La oralidad fingida: descripción y traducción
rom3104;20.05.2009;kaTA;beTP;spIT;dzLW dzSW dzMK;Testi brevi 2. Teoria e pratica della testualità nell'era multimediale
rom2936;20.05.2009;kaST;beSTI;spÜG;dzLW dzSW dzMK;Sofja Kovalevskaja-Preis 2010 - Spitzenforschungspreis für die besten Nachwuchswissenschaftlerinnen und -wissenschaftler aus dem Ausland
rom2795;20.05.2009;kaST;beSTI;spÜG;dzMK;Promotionsstipendium und zwei Postdoc-Stellen im Graduiertenkolleg Mediale Historiographien
rom0118;20.05.2009;kaST;beWS;spES;dzSW;2 Lehrkräfte für besondere Aufgaben / Spanische Sprachpraxis 
rom3391;20.05.2009;kaST;bePR;spÜG;dzSW;W3-Professur Allgemeine Linguistik
rom1710;20.05.2010;kaTA;beTP;spIT;dzSW dzMK dzDK;Giornata di studi italiani e di aggiornamento per insegnanti d'italiano
rom3608;20.05.2011;kaST;beWS;spPT spES;dzLW;Wissenschaftliche/r Mitarbeiter/in 75% (Schwerpunkt Spanisch oder Portugiesisch)
rom3591;20.05.2011;kaST;beWS;spFR spIT spES;dzSW;Wissenschaftliche/r Mitarbeiter/in 100% (frz. Sprachwissenschaft)
rom0907;20.05.2013;kaTA;beTA;spES spÜG;dzSW dzSP;CfP: Internationaler Kongress ''Die Wörterbücher des Deutschen (im spanischen und romanischen Sprachraum)
rom2427;20.06.2009;kaWI;beSTU;spES;dzLW dzSW dzMK;Master universitario METODOLOGÍAS HUMANÍSTICAS EN EL SIGLO XXI
rom2043;20.06.2010;kaST;beWS;spES;dzLW dzSW dzMK dzWT;Lecturer in Hispanic Studies
rom3071;20.06.2010;kaST;beNW;spES;dzSP dzWT;Teaching Associate Spanish
rom1690;20.06.2011;kaWI;beAM;spÜG;dzLW dzSW dzMK dzDK dzWT;Geisteswissenschaften International. Preis zur Foerderung der Uebersetzung geisteswissenschaftlicher Literatur
rom1927;20.06.2011;kaWI;beAM;spWR;dzMK dzSP dzWT;Katalanische Sommerschule 2011
rom0789;20.06.2011;kaTA;beTA;spFR spÜG;dzMK dzWT;CfP: Deutsch-franzoesisches Forschungskolloquium
rom0274;20.06.2012;kaWI;beAM;spFR;dzLW dzSW dzMK dzSP dzDK;8. Frankoromanistentag 2012: Anmeldung und Unterkunft
rom0319;20.06.2013;kaST;beWS;spÜG;dzMK;Akad. Rätin/Rat auf Dauer A 13 für das Fachgebiet Kulturwissenschaften/Geschäftsführung GGK/GCSC
rom2263;20.06.2013;kaST;beWS;spES spÜG;dzSP;Lehrkraft für besondere Aufgaben (w/m) englische spanische und deutsche Sprachpraxis
rom2266;20.06.2013;kaST;beWS;spES spÜG;dzSP;Lehrkraft für besondere Aufgaben (w/m) englische und spanische Sprachpraxis
rom2264;20.06.2013;kaST;beWS;spFR spES;dzSP;Lehrkraft für besondere Aufgaben (w/m) französische und spanische Sprachpraxis
rom1003;20.06.2013;kaTA;beTA;spFR spIT spPT spES spÜG;dzSW;CfP: Medienlinguistik 3.0: Formen und Wirkung von Textsorten im Zeitalter des Social Web (5. Internationale Tagung zur Kontrastiven Medienlinguistik)
rom2734;20.06.2013;kaST;bePR;spFR spÜG;dzSW;Professur (Vertretung) Romanische Sprachen mit dem Schwerpunkt Wirtschaftsfranzösisch
rom2141;20.07.2011;kaST;beNW;spFR spIT spES;dzDK;Lehrkraft für besondere Aufgaben (Fachdidaktik 50%)
rom0708;20.07.2012;kaTA;beTA;spÜG;dzSW;CfP: „Angewandte Romanistische Linguistik: Kommunikations- und Diskursformen im 21. Jahrhundert beim  XXXIII. Romanistentag des DRV „Romanistik – Herausforderungen und Chancen“
rom1569;20.07.2012;kaTA;beTA;spÜG;dzSW dzMK;Fachkommunikation in der Romania. Wissenschaftssprachen im innerromanischen und romanisch-deutschen Vergleich Sprachwissenschaftliche Sektion auf dem XXXIII. Romanistentag des Deutschen Romanistenverbands Julius-Maximilians-Universität Würzburg 22.-25. S
rom1904;20.08.2009;kaST;bePR;spFR spIT;dzSW;Juniorprofessur (W 1) für romanische Sprachwissenschaft
rom3782;20.08.2010;kaST;beWS;spFR spWR spÜG;dzLW dzMK dzWT;Zwei wiss. MitarbeiterInnen Projektgruppe Karibik-Nordamerika und zurück (50%)
rom1360;20.08.2010;kaWI;beAM;spES spÜG;dzLW dzSW dzMK dzSP dzDK dzWT;DAAD – Reisemittel für Chile Mexiko und Griechenland
rom0588;20.08.2010;kaWI;beMB;spFR spÜG;dzLW dzSW dzMK dzWT;Call for Applications: Bayreuth International Graduate School of African Studies (BIGSAS)
rom2608;20.08.2011;kaTA;beTP;spÜG;dzLW dzMK dzWT;Playing False: Representations of Betrayal
rom1656;20.08.2013;kaST;beNW;spES;dzWT;Fremdsprachensekretärin/Fremdsprachensekretär mit 75%-Teilzeitbeschäftigung befristet bis März 2014 (Ende des Projekts Verlängerung wird angestrebt)
rom3221;20.09.2010;kaTA;beTP;spFR spÜG;dzLW dzMK;Unübersetzbarkeit / Les intraduisibles: Zwei deutsch-französische Forschungsateliers  (Teil I)
rom2641;20.09.2011;kaST;beWS;spÜG;dzLW dzMK;Postdoktoranden-Stelle im DFG-Graduiertenkolleg Funktionen des Literarischen in Prozessen der Globalisierung
rom0620;20.09.2011;kaWI;beAM;spÜG;dzMK dzWT;CfA: Europäische Identität. Essay in Aus Politik und Zeitgeschichte
rom2356;20.09.2011;kaTA;beTP;spFR;dzSW dzMK;Les politiques linguistiques explicites et implicites en domaine francophone / Sprachenpolitik und Laienlinguistik in der Frankophonie
rom2477;20.09.2012;kaWI;beAM;spÜG;dzLW;Nachruf auf Prof. Dr. Dieter Woll (1933-2012)
rom0169;20.09.2012;kaST;beSTI;spÜG;dzLW dzMK;20 Promotionsstipendien und 10 Kollegiatenstellen (a.r.t.e.s. Graduate School for the Humanities Cologne)
rom0408;20.09.2012;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;Ars legendi-Preis für exzellente Hochschullehre
rom0157;20.09.2013;kaST;beWS;spÜG;dzLW;2 wissenschaftlicher Mitarbeiter/innen: DFG-Graduiertenkolleg 1787 Literatur und Literaturvermittlung im Zeitalter der Digitalisierung
rom2604;20.10.2008;kaWI;beAM;spÜG;dzLW dzSW dzMK;PhiN (Philologie im Netz) 46/2008 soeben erschienen
rom0855;20.10.2009;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW dzMK;CfP: Gemeinschaft in der Literatur – Mythos oder Möglichkeit? Zur Aktualität poetisch-politischer Interventionen
rom3510;20.10.2009;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;Wiss. Mitarbeiter/in Mittellateinisch und Beziehungen zu anderen Sprachen und Kulturräumen (zunächst sechs Monate SFB in Planung)
rom0192;20.10.2010;kaTA;beSV;spFR;dzLW;3. Flaubert-Lecture: Thomas Schestag: REALABSENZ SCHATTEN FLAUBERTS ERZIEHUNG: zur ÉDUCATION SENTIMENTALE
rom3252;20.10.2011;kaST;bePR;spFR;dzDK;Vertretungsprofessur (W2) für Didaktik der Romanischen Sprachen Schwerpunkt Französisch
rom0580;20.10.2011;kaTA;beTP;spFR spÜG;dzLW;Brouillage des frontières. Deuxième rencontre - journée d'études
rom2742;20.10.2011;kaST;bePR;spÜG;dzLW;Professur (W 3): Vergleichende Literatur- und Kulturwissenschaft (Komparatistik)
rom1247;20.10.2011;kaTA;beTA;spFR;dzLW dzMK dzWT;CfP: Voyageurs européens à la cour de France au temps des Bourbons 1594-1789. Regards croisés
rom1770;20.10.2011;kaTA;beTA;spES;dzMK; III Congreso Internacional AsAECA (Córdoba Argentina)
rom0090;20.10.2011;kaTA;beTP;spIT spÜG;dzMK dzWT;150 Jahre Beziehungen Schweiz Italien 1861-2011 (Rom)
rom2737;20.10.2011;kaST;bePR;spFR spES;dzSW;Professur (W 2): Romanische Sprachwissenschaft (Schwerpunkt Spanisch)
rom0660;20.10.2011;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW;CfP: 13. Norddeutsches Linguistisches Kolloquium
rom1328;20.10.2012;kaTA;beTA;spFR;dzLW dzMK;Communities at the Periphery: Perceptions and Representations of the French Banlieues  //  Communautés à la périphérie: perceptions et représentations des banlieues françaises
rom1994;20.10.2013;kaTA;beTP;spÜG;dzLW;Law and Literature. Possibilities and Boundaries of Inter- and Transdisciplinarity
rom1833;20.11.2008;kaWI;beAM;spÜG;dzLW dzSW dzMK;Invitation to submit draft proposals for a Research Group to the Center for Interdisciplinary Research (ZiF) of Bielefeld University
rom3500;20.11.2009;kaST;beWS;spFR;dzSW dzSP;Wiss. Mitarbeiter/in insbes. Testentwicklung und -auswertung im Fach Französisch (50%)
rom2948;20.11.2010;kaWI;beAM;spES;dzLW;Spanische Dichterlesung mit Ada Salas
rom2580;20.11.2010;kaTA;beTP;spFR spÜG;dzLW dzMK;Perceptions de l’Allemagne nazie au Québec dans la littérature et les médias de 1933 à nos jours
rom1639;20.11.2010;kaTA;beTP;spFR spÜG;dzMK dzWT;France-Allemagne au XXeme siècle : La constitution académique d'un couple / Deutschland und Frankreich im 20. Jahrhundert: Akademische Wissensproduktion über das andere Land
rom2460;20.11.2011;kaTA;beTP;spFR spÜG;dzLW dzMK;Migration et identité. Colloque international et interdisciplinaire
rom0206;20.11.2011;kaST;beWS;spÜG;dzSW;3 Qualifikationsstellen (50%) im Linguistischen Internationalen Promotionsprogramm (LIPP)
rom2097;20.11.2012;kaST;beWS;spFR;dzDK;Lehrauftrag Fachdidaktik Französisch
rom1238;20.11.2012;kaTA;beTA;spÜG;dzLW dzSW;CfP: VII. Dies Romanicus Turicensis - Stimmen und Stille
rom2672;20.11.2012;kaTA;beSV;spES;dzMK dzWT;Pressefreiheit in Mexiko - Herausforderungen an den Journalismus
rom2582;20.11.2012;kaWI;beAM;spÜG;dzSW;Peter Schifko 1938-2012
rom0984;20.11.2012;kaTA;beTA;spÜG;dzSW dzMK;CfP: LIMES IX 2013
rom0271;20.12.2008;kaTA;beTP;spPT;dzLW dzSW dzMK dzSP dzDK;8. Deutscher Lusitanistentag: Vorläufiges Tagungsprogramm
rom3779;20.12.2010;kaST;beWS;spES;dzLW dzMK;Fristverlängerung: Zwei Stellen als Wiss. Mitarbeiter/in (50%) spanische Literaturwissenschaft
rom2800;20.12.2010;kaWI;beSTU;spFR spIT spPT spES spÜG;dzLW dzSW dzMK;Promotionsstudiengang 'Sprache - Literatur - Gesellschaft' an der MLU Halle-Witenberg
rom1524;20.12.2011;kaTA;beTA;spFR;dzLW;Entre fiction et didactique :  l’œuvre de Raoul de Houdenc
rom0783;20.12.2011;kaTA;beTA;spFR spÜG;dzMK dzWT;CfP: Der Platz der DDR in den deutsch-französischen Beziehungen nach 1945
rom2165;20.12.2011;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben Französische Sprachlehre und Übersetzung (50%)
rom2183;20.12.2011;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben für Translation und Kultur (Deutsch-Französisch) (50%)
rom0711;20.12.2011;kaTA;beTA;spFR;dzSW;CfP: Association for French Language Studies Conference 2012
rom2720;20.12.2012;kaST;bePR;spFR spIT;dzLW;Professur für Romanistische Literaturwissenschaft Französisch / Italienisch
rom2149;20.12.2012;kaST;beWS;spFR;dzLW dzMK dzSP;Lehrkraft für besondere Aufgaben Französisch
rom1236;20.12.2012;kaTA;beTA;spFR;dzLW dzSW dzMK dzWT;CfP:  VI. Forschungstag „Frankreich und Frankophonie“
rom0200;20.12.2012;kaST;beSTI;spÜG;dzMK;3 Postdoctoral Scholarships: „Rethinking Crisis“
rom2069;20.12.2012;kaST;beWS;spES;dzSW;Lecturer in Translation Studies - Spanish (fixed-term)
rom2596;20.12.2012;kaST;beSTI;spFR spÜG;dzSW;PhD Studentship Anglo-Norman Dictionary Project 
rom3482;20.12.2013;kaST;beWS;spFR spES;dzDK;Wiss. Mitarbeiter/in E13 Didaktik der romanischen Sprachen und Literaturen
rom2162;20.12.2013;kaST;beWS;spFR;dzLW dzDK;Lehrkraft für besondere Aufgaben Französische Literaturwissenschaft mit fachdidaktischer Komponente
rom1499;20.12.2013;kaTA;beTP;spFR spIT;dzLW dzMK;Du Camp au Mémorial : Nouveaux défis de la recherche et le devoir pédagogique
rom1394;20.12.2013;kaTA;beTA;spIT;dzLW dzSW dzDK;Deutscher Italianistentag 2014: Relazioni e relativi - Genealogie famiglie parentele
rom0658;20.12.2013;kaTA;beTA;spFR;dzMK;CfP: 11. Nachwuchstagung der Gesellschaft für Kanada-Studien (GKS): Imaginer à nouveau le Canada/ Re-imagining Canada
rom0559;20.12.2013;kaST;beSTI;spFR spIT spPT spES spÜG;dzMK;Bis zu 13 Promotionsstipendien International Graduate Centre for the Study of Culture (GCSC)
rom2810;20.12.2013;kaST;beWS;spES;dzSP;Puesto de Lectora / Lector para ELE
rom0339;20.12.2013;kaST;beWS;spFR;dzSP;Akademische/r Mitarbeiter/in in der Lehre (50%): Französische Sprachpraxis
rom1695;21.01.2008;kaST;beWS;spFR;dzLW dzMK dzWT;Geprüfte wissenschaftliche Hilfskraft (Frankreichzentrum)
rom3462;21.01.2009;kaST;beWS;spIT;dzLW dzSW;Wiss. Hilfskraft mit Promotionsmöglichkeit (Sprach- od. Literaturwiss. ital.) in der Dokumentationsstelle Romanische Bibliographie (83 Stunden/Monat)
rom0340;21.01.2009;kaST;beWS;spES;dzSW dzMK dzSP;Akademische/r Mitarbeiter/in in der Lehre (Deutsch/Spanisch)
rom2117;21.01.2010;kaST;beNW;spFR spIT spPT spES spWR;dzDK;Lehrkraft für bes. Aufgaben: Didaktik der romanischen Sprachen (Französisch ggf. Spanisch 50%)
rom2597;21.01.2012;kaST;beWS;spES spÜG;dzLW;PhD Studentship in Literature (English/Spanish)
rom2695;21.01.2012;kaST;bePR;spES;dzSW;Professor (tenure track) in the field of Spanish linguistics
rom2382;21.01.2013;kaTA;beSV;spFR spÜG;dzLW dzMK;Literarischer Workshop mit Patrice Nganang
rom1181;21.01.2013;kaTA;beTA;spÜG;dzMK dzWT;CfP: Summer School Counterculture and 'Counterconcept'
rom3240;21.01.2013;kaTA;beTA;spFR spIT spES;dzSW;Verlängerung CfP: VII. Dies Romanicus Turicensis - Stimmen und Stille
rom1567;21.01.2013;kaTA;beTP;spFR spIT spES spÜG;dzSW;Face Work and Social Media
rom0861;21.01.2014;kaTA;beTA;spIT;dzLW dzMK;CfP: Graduiertenworkshop „Italianistik im kulturwissenschaftlichen Kontext“
rom2247;21.01.2014;kaST;beWS;spFR;dzSP;Lehrkraft für besondere Aufgaben Sprachpraxis Französisch
rom2758;21.02.2008;kaST;bePR;spFR spIT;dzLW;Professur (W3) für Romanische Philologie/Französische und italienische Literatur
rom0094;21.02.2008;kaTA;beTA;spES;dzLW dzSW dzMK dzSP dzDK;17. Deutscher Hispanistentag: CfP für die Sektionen
rom2336;21.02.2008;kaST;beNW;spÜG;dzSP dzWT;Lektorin / Lektor im Ausland
rom3389;21.02.2008;kaST;bePR;spFR spES;dzSW;W2 Universitätsprofessur Romanische Sprachwissenschaft
rom0066;21.02.2008;kaST;beSTI;spÜG;dzWT;12 PhD Grants Ruhr-University Research School
rom0546;21.02.2009;kaST;beNW;spÜG;dzLW dzSW dzMK;Bibliotheksreferendare/-innen für den höheren Dienst an wissenschaftlichen Bibliotheken in Baden-Württemberg
rom1006;21.02.2011;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzMK;CfP: Metamorphosen der Macht - Transformationen urbaner und hortikultureller Räume im Europa der Frühen Neuzeit.
rom0128;21.02.2011;kaST;beWS;spFR spIT spÜG;dzLW dzMK;2 Postdocs Baroque Spectacle (Belgien)
rom1548;21.02.2011;kaWI;beAM;spFR spIT spPT spES spÜG;dzMK;Essay Prize Cultural History 2011 International Society for Cultural History
rom2496;21.02.2012;kaWI;beAM;spÜG;dzDK;Nachrufnotiz Prof. Dr. Klaus Schüle
rom1458;21.02.2012;kaST;beSTI;spFR spIT;dzLW dzMK;Doktoranden- und Post-Doktoranden-Stipendien Digital Humanities Herzog August Bibliothek Wolfenbüttel
rom1877;21.02.2012;kaWI;beAM;spES spÜG;dzLW dzSW dzMK dzDK;Julián Sanz del Río-Preis für Nachwuchswissenschaftler/innen aus Deutschland und Spanien
rom1811;21.02.2012;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzSW dzMK dzWT;International Medieval Meeting Lleida
rom0604;21.02.2012;kaST;beSTI;spÜG;dzMK;CEnT-Forschungsstipendium für Docs und Postdocs
rom0288;21.02.2013;kaST;beWS;spÜG;dzLW;8 wissenschaftliche Mitarbeiter/innen: Graduiertenkolleg 1787 „Literatur und Literaturvermittlung im Zeitalter der Digitalisierung“
rom3590;21.02.2013;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Mitarbeiter/in (100 %): Basisprojekt Epistemische Rückseite instrumenteller Bilder des Exzellenzclusters Bild - Wissen - Gestaltung
rom3598;21.02.2013;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Mitarbeiter/in (50 %): Basisprojekt Epistemische Rückseite instrumenteller Bilder des Exzellenzclusters Bild - Wissen - Gestaltung
rom2192;21.02.2013;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben im Bereich Wirtschaftssprachen (u.a. Spanisch)
rom2728;21.02.2013;kaST;bePR;spÜG;dzSW;Professur für Translationswissenschaft ((Kommunal-) Dolmetschen Translation aus kulturwissenschaftlicher und soziologischer Sicht)
rom0345;21.02.2013;kaST;beWS;spFR spIT spES;dzSW dzDK;Akademische/r Mitarbeiter/in (Sprachwissenschaft und Sprachdidaktik vor allem Französisch)
rom1016;21.03.2008;kaTA;beTA;spÜG;dzLW dzMK;CFP: Monster - forum junge wissenschaft IV
rom3546;21.03.2008;kaST;beWS;spÜG;dzMK;Wiss. Mitarbeiterin/Mitarbeiter Postdoc (Kulturwissenschaften / Kulturtheorie)
rom1939;21.03.2008;kaTA;beTA;spFR;dzSW;Kolloquium zur romanischen Namenkunde
rom2957;21.03.2010;kaTA;beTA;spÜG;dzDK;Sprachen lernen: Kompetenzen entwickeln – Performanzen (über)prüfen [Frist verlängert]
rom2418;21.03.2012;kaWI;beSTU;spFR spÜG;dzLW dzSW dzMK dzSP;Master Interkulturelle Deutsch-Französische Studien (Univ. Tübingen)
rom0327;21.03.2013;kaST;beWS;spÜG;dzLW;Akademische/-r Mitarbeiterin/Mitarbeiter (50 %) in der Abteilung Kultur- und Medienbildung im Wahlpflichtbereich Theater/Literatur
rom1747;21.03.2013;kaWI;beAM;spES;dzLW dzSW dzMK;Hispanex- ProSpanien - Programm zur Förderung von Projekten
rom1813;21.03.2013;kaWI;beSTU;spÜG;dzLW dzSW dzMK;International PhD Programme Literary and Cultural Studies
rom3135;21.03.2013;kaTA;beTP;spÜG;dzMK;TV GLOKAL. EUROPÄISCHE FERNSEHSERIEN IM KONTEXT. Dritte romanistische TV-Tagung
rom2487;21.04.2008;kaWI;beAM;spWR spÜG;dzLW dzSW;Nachruf Prof. Dr. Dr. h.c. Paul Miron (1926-2008)
rom2457;21.04.2009;kaTA;beTP;spFR;dzLW dzMK;METAPHERN DER MODERNE. Deutsch-Französisches Kolloquium
rom0776;21.04.2009;kaTA;beTA;spÜG;dzLW dzMK;CfP: Das Geschlecht der Anderen. Narrationen und Episteme in Ethnologie Kriminologie Psychiatrie und Zoologie des 19. und 20. Jahrhunderts
rom0772;21.04.2009;kaTA;beTA;spIT;dzLW dzSW dzMK;CfP: Cultural Exchange in Italian Port Cities Renaissance Society of America Conference
rom1282;21.04.2009;kaST;beSTI;spÜG;dzLW dzSW dzMK;C.H. Beck-Stipendium fuer Literatur- und Geisteswissenschaften
rom2092;21.04.2009;kaST;beWS;spFR;dzSW dzMK dzSP;Lectureship in the Cultures Histories and/or Linguistics of the Francophone World
rom3625;21.04.2011;kaST;beWS;spFR spIT;dzLW;Wissenschaftliche/r Mitarbeiter/in (Frz./Ital. Literaturwissenschaft 100%)
rom3641;21.04.2011;kaST;beWS;spFR spES;dzLW dzMK dzWT;Wissenschaftliche/r Mitarbeiter/in in Emmy Noether-Nachwuchsgruppe (DFG) Transkoloniale Karibik (65%)
rom1552;21.04.2011;kaST;beSTI;spÜG;dzLW dzSW dzMK dzWT;EURIAS Fellowship Programme
rom2529;21.04.2011;kaWI;beSTU;spFR spES spÜG;dzMK dzWT;Neuer Masterstudiengang: „Medientext und Medienübersetzung – MuM“ Hildesheim
rom0393;21.05.2008;kaWI;beAM;spFR spÜG;dzLW;Appel à candidature : Le monde vu d'en bas : pour une sociopoétique de l'espace picaresque européen - Sujet de thèse dans le cadre du Doctorat Européen d'Etudes Supérieures (D.E.S.E.)
rom3213;21.05.2008;kaTA;beSV;spFR;dzMK;Université d'été: La France et les États-Unis
rom0228;21.05.2009;kaST;beWS;spÜG;dzLW dzMK;5 Doktorandenstellen in den Geisteswissenschaften Forschergruppe Anfänge (50%)
rom0224;21.05.2009;kaWI;beSTU;spÜG;dzLW dzSW dzMK;40 Studienplätze für Doktoranden in der Heidelberger Graduiertenschule für Geistes- und Sozialwissenschaften
rom2767;21.05.2009;kaWI;beFJR;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Programm des Forums Junge Romanistik 2009 Grenzgänger und Exzentriker
rom1198;21.05.2011;kaTA;beTA;spIT spÜG;dzLW dzMK dzWT;CFP-The Italian Character: Virtues and Vices
rom0769;21.05.2011;kaTA;beTA;spÜG;dzLW dzMK dzWT;CfP: Crossing National Borders: People Goods Capitals and Ideas
rom0860;21.05.2011;kaTA;beTA;spÜG;dzLW dzMK dzWT;CFP: Graduiertentagung Literaturwissenschaften: Just Imagine! - Explorations into Imagination
