id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom1395;2009-06-29;kaTA;beTP;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Deutscher Romanistentag 2009: Programme der Sektionen
rom0041;2009-06-29;kaWI;beSTU;spIT;dzLW dzSW dzMK dzSP dzDK;10 Plätze im deutsch-italienischen Doppeldiplom Dresden/Trento
rom3777;2009-06-29;kaST;beNW;spPT spES;dzLW dzSW dzMK dzSP dzDK;Zwei Referenten/Referentinnen für Lateinamerika (50%)
rom1528;2009-06-29;kaTA;beTP;spÜG;dzLW dzSW dzMK dzSP dzDK;Erinnerung: 1. Europäische Sommeruniversität Kulturen & Technologien
rom1084;2009-06-30;kaTA;beTA;spIT;dzLW;CfP: Sammelband über Michelangelo Buonarroti
rom2520;2009-07-01;kaWI;beSTU;spÜG;dzLW;Neuer interdisziplinärer Master-Studiengang Transnationale Literaturwissenschaft. Literatur Theater Film
rom2254;2009-07-01;kaST;beWS;spFR spES;dzSW;Lehrkraft für besondere Aufgaben (Sprachwissenschaft Französisch Spanisch)
rom2157;2009-07-02;kaST;beWS;spFR spES;dzDK;Lehrkraft für besondere Aufgaben: Französisch- und Spanischdidaktik
rom1495;2009-07-02;kaST;beSTI;spFR spIT spÜG;dzLW dzMK;Erinnerung: Drei Promotionsstellen im Internationalen Graduiertenkolleg  «Gründungsmythen Europas in Literatur Kunst und Musik»
rom1532;2009-07-02;kaST;beSTI;spFR spPT spES spÜG;dzLW dzMK;Erinnerung: Stipendien für (Post-)Doktoranden im Programm Texte. Zeichen. Medien
rom2864;2009-07-02;kaWI;beSTU;spFR spIT spPT spES spWR;dzLW dzSW dzMK;Romania integrativ - Neuer Masterstudiengang in Halle
rom1410;2009-07-02;kaST;beNW;spFR;dzLW dzSW dzMK dzSP dzDK;DFH-Referent/in für das Referat Programmfinanzierung
rom1940;2009-07-03;kaWI;beSTU;spFR;dzLW dzMK;Kompaktseminar: Antike Legenden und das 19. Jahrhundert. Flaubert und die Epistemologien des Wissens
rom0120;2009-07-03;kaST;beNW;spES spÜG;dzWT;2 Mitarbeiter/innen im Referat Lateinamerika
rom2770;2009-07-03;kaST;beNW;spES spÜG;dzWT;Projektkoordinator/in im Bayerischen Hochschulzentrum für Lateinamerika
rom0539;2009-07-04;kaWI;beSTU;spÜG;dzLW;Bewerbung zum Masterstudiengang Literaturwissenschaft in Bielefeld
rom0270;2009-07-06;kaTA;beTP;spPT;dzLW dzSW dzMK dzSP dzDK;8. Deutscher Lusitanistentag: Vorläufige Sektionsprogramme
rom2456;2009-07-07;kaTA;beTP;spIT;dzLW dzMK;Metamorphosing Dante
rom3432;2009-07-08;kaST;bePR;spFR spIT;dzLW;W3-Professur Romanische Literaturwissenschaft (Französisch/Italienisch)
rom0540;2009-07-08;kaWI;beSTU;spFR spIT;dzLW dzSW dzMK dzSP;Bewerbungen zum Master Romanistik an der Universität Stuttgart
rom3727;2009-07-09;kaWI;beAM;spPT spES;dzLW dzSW dzMK;Zs.: IBEROAMERICANA. AMÉRICA LATINA - ESPAÑA - PORTUGAL. Ensayos sobre letras historia y sociedad. Notas. Reseñas iberoamericanas. Año IX (2009) Nueva época N° 34. Junio de 2009
rom3753;2009-07-09;kaWI;beAM;spÜG;dzLW dzSW dzMK dzSP dzDK;Zs.: Translation Studies Vol. 2 (2009) 2
rom0485;2009-07-10;kaWI;beAM;spÜG;dzLW dzSW dzMK dzSP dzDK;Aufruf zur Unterstützung bei einer Bundestagspetition: Steuerliche Absetzbarkeit des häuslichen Arbeitszimmers
rom3758;2009-07-11;kaWI;beAM;spES spWR;dzLW dzSW dzMK dzSP dzDK;Zs.: Zeitschrift für Katalanistik: alle Bände online
rom1329;2009-07-13;kaWI;beAM;spES;dzSP;Comunicación periodística en español
rom0791;2009-07-13;kaTA;beTA;spPT spES;dzSW;CfP: Deutsch-iberische Tagung zur kontrastiven Linguistik: Contrastivica 2009
rom3706;2009-07-15;kaWI;beAM;spFR;dzLW dzSW dzMK dzSP dzDK;XVII. Französische Sommeruniversität - La France à travers ses arts visuels
rom1023;2009-07-15;kaTA;beTA;spFR spÜG;dzLW dzSW dzMK dzSP dzDK;CfP: Nachwuchsforum der Jahrestagung der Gesellschaft für Kanada-Studien in deutschsprachigen Ländern: From Canada to Europe and Back
rom1294;2009-07-16;kaWI;beBIB;spPT spES;dzLW dzSW dzMK;cibera ForscherWiki: Deutschsprachige Forschung zu Lateinamerika Spanien und Portugal
rom0931;2009-07-16;kaTA;beTA;spÜG;dzLW dzSW dzMK;CfP: Kritische Perspektiven: ‚Turns‘ Trends und Theorien
rom2223;2009-07-16;kaST;beWS;spFR spIT spES;dzSW;Lehrkraft für besondere Aufgaben: Romanistische Sprachwissenschaft (50%)
rom3520;2009-07-16;kaST;beWS;spFR spIT spES;dzSW;Wiss. Mitarbeiter/in Romanistische Sprachwissenschaft (50%)
rom3749;2009-07-16;kaWI;beAM;spPT spES;dzSW;Zs.: Revista Internacional de Lingüística Iberoamericana (RILI). Vol. VII (2009) No. 13.
rom3383;2009-07-16;kaST;bePR;spÜG;dzSW dzSP;W2-Professur Romanische Sprachen mit dem Schwerpunkt Wirtschaftsfranzösisch
rom2111;2009-07-17;kaST;beWS;spES;dzDK;Lehrkraft f. bes. Aufgaben: Didaktik der Romanischen Sprachen (75% Schwerpunkt Span.)
rom2116;2009-07-17;kaST;beWS;spFR spIT;dzSW;Lehrkraft f.bes. Aufgaben (Sprachwissenschaft Französ./Ital. 50%)
rom2114;2009-07-17;kaST;beWS;spPT spES;dzSW;Lehrkraft f. bes. Aufgaben (Sprachwissenschaft Span./Portug. 50%)
rom3238;2009-07-19;kaWI;beSTU;spES spÜG;dzLW dzMK dzWT;Verlängerte Bewerbungsfrist zum Master InterAmerikanische Studien an der Uni Bielefeld
rom2523;2009-07-22;kaWI;beSTU;spFR spÜG;dzSW;Neuer Master Sprache - Interaktion - Kultur (Bayreuth)
rom0318;2009-07-23;kaST;beWS;spFR spIT spPT spES spWR;dzLW dzMK;Akad. Rätin / Akad. Rat auf Lebenszeit (A 13 Lehrkraft f. bes. Aufgaben Literatur- und Medienwissenschaft)
rom3460;2009-07-23;kaST;beWS;spFR spIT spPT spES spWR;dzLW dzMK;Wiss. Angestellte(r) (TV-L 13 Literatur- u. Medienwiss.)
rom2248;2009-07-23;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben (Sprachpraxis Französisch)
rom1855;2009-07-26;kaTA;beTP;spIT;dzLW;Jahrestagung der Deutschen Dante-Gesellschaft: Die Farbe der Gedanken
rom0883;2009-07-27;kaTA;beTA;spPT spES;dzMK;CfP: II Seminario Internacional Reforma del Estado y Ciudadanía
rom1911;2009-07-30;kaST;bePR;spFR spIT spES;dzDK;Juniorprofessur (W1) für Didaktik der Romanischen Sprachen
rom3008;2009-07-30;kaST;beSTI;spÜG;dzLW dzMK;Stipendienprogramm für Masterkandidaten Doktoranden und Postdoktoranden
rom2790;2009-08-02;kaST;beSTI;spWR;dzSW dzMK;Promotionsstipendium Begriffsgeschichte Rumäniens 19. / 20. Jh.
rom1404;2009-08-03;kaWI;beAM;spÜG;dzLW dzMK;DFG-Projekt „Die Fürstenbibliothek Arolsen als Kultur- und Wissensraum vom 16. bis zum frühen 19. Jahrhundert und ihre Einflüsse auf Genese Formung und Identität des Fürstenstaats“
rom2522;2009-08-03;kaWI;beSTU;spPT spES spÜG;dzLW dzMK dzWT;Neuer Master North and Latin American Studies
rom0774;2009-08-03;kaTA;beTA;spIT;dzMK;CfP: Da Sodoma a Gomorra: Framing Crisis & Rebirth in Italian Cinema from the 1970s to the 2000s
rom2771;2009-08-06;kaST;beNW;spÜG;dzLW dzSW dzMK dzDK;Projektleiter/in Geisteswissenschaftliches Schülerlabor
rom2244;2009-08-06;kaST;beNW;spFR spIT spPT spES spWR spÜG;dzSP;Lehrkraft für besondere Aufgaben Sprachenzentrum (2/3)
rom1755;2009-08-07;kaWI;beAM;spFR spIT spPT spES spWR;dzLW;Hugo Friedrich und Erich Köhler-Preis der Albert-Ludwigs-Universität Freiburg i. Br.
rom3766;2009-08-07;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzSP dzDK;Zum Tode von Prof. Dr. Thomas M. Scheerer (30. Juli 1949 - 2. August 2009)
rom2185;2009-08-07;kaST;beWS;spES;dzMK dzSP;Lehrkraft für besondere Aufgaben (halbe Stelle) für das Fach Spanisch (Sprachpraxis/Kulturwissenschaft)
rom2184;2009-08-07;kaST;beWS;spFR spIT;dzSW;Lehrkraft für besondere Aufgaben (halbe Stelle) für das Fach Französisch (Sprachwissenschaft)
rom2140;2009-08-09;kaST;beWS;spFR spES;dzSP;Lehrkraft für besondere Aufgaben  - Englisch und eine weitere Fremdsprache (z.B. Französisch oder Spanisch)
rom0088;2009-08-13;kaST;beSTI;spES spÜG;dzLW dzMK;15 Promotionsstipendien und 2 Post-Doc-Stipendien: Zwischen Räumen - Bewegungen Akteure und Repräsentationen der Globalisierung
rom2715;2009-08-13;kaST;bePR;spFR spIT;dzLW dzMK;Professur für Romanische Literatur- und Kulturwissenschaft
rom2242;2009-08-13;kaST;beWS;spPT spES;dzLW dzMK;Lehrkraft für besondere Aufgaben (Spanische und portugiesische Literatur- und Kulturwissenschaft)
rom1531;2009-08-13;kaWI;beSTU;spFR spES;dzLW dzSW dzMK dzSP dzDK;Erinnerung: Romanistik in Erfurt studieren (BA-Studiengang)
rom2238;2009-08-13;kaST;beWS;spES;dzSP;Lehrkraft für besondere Aufgaben (Spanische Sprachpraxis und Landeskunde)
rom2342;2009-08-13;kaST;beWS;spIT;dzSP;Lektorin/Lektor für Italienisch
rom1058;2009-08-14;kaTA;beTA;spFR spWR;dzLW dzSW;CfP: Projet de recherches « La réception des troubadours. XIIIe-XXIe siècle » 2010-2014
rom2188;2009-08-17;kaST;beWS;spPT spES;dzLW;Lehrkraft für besondere Aufgaben (Iberoromanische Literaturwissenschaft 50%)
rom1904;2009-08-20;kaST;bePR;spFR spIT;dzSW;Juniorprofessur (W 1) für romanische Sprachwissenschaft
rom1581;2009-08-22;kaTA;beSV;spFR spIT spPT spES spWR spÜG;dzSW dzSP dzDK;Festival der Sprachen: 13 int. Tagungen und 20 Sprachentage
rom2768;2009-08-25;kaTA;beTP;spPT;dzLW dzSW dzMK dzSP dzDK;Programm des Lusitanistentags in München
rom2189;2009-08-26;kaST;beWS;spFR spES;dzDK;Lehrkraft für besondere Aufgaben im Bereich der Fachdidaktik (Spanisch/Französisch)
rom2321;2009-08-27;kaST;beNW;spFR;dzLW dzSP dzDK;Lektor/in für französischsprachige Kinder- und Jugendliteratur (50%)
rom2599;2009-08-31;kaST;beSTI;spFR spIT spPT spES;dzLW dzSW;PhD Studentships in Modern languages 2009-10 Entry
rom1600;2009-09-01;kaWI;beSTU;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Förderung von Projektpartnerschaften Denkwerk: Schüler Lehrer und Geisteswissenschaftler vernetzen sich
rom1475;2009-09-03;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzLW;Doktorandenstellen am Kolleg Textualität in der Vormoderne (50%)
rom0410;2009-09-03;kaWI;beAM;spÜG;dzLW dzSW dzMK dzSP dzDK;Ars legendi-Preis für exzellente Hochschullehre des Stifterverbands
rom1652;2009-09-03;kaST;beNW;spFR;dzSP dzDK;Freie/r muttersprachl. Korrektor(in): Unterrichtsmaterialien Französisch [Erledigt 12.9.]
rom3540;2009-09-03;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzSW;Wiss. Mitarbeiter/in zur Mitarbeit in der Forschung am Interdisziplinären Zentrum Europäische Sprachen der FU Berlin
rom2729;2009-09-03;kaST;bePR;spFR spIT spPT spES spWR spÜG;dzSW;Professur für Translationswissenschaft  
rom0541;2009-09-05;kaWI;beSTU;spFR spIT spPT spES spWR spÜG;dzLW;Bewerbungen zum Masterstudiengang Internationale Literaturen in Tübingen
rom1157;2009-09-05;kaTA;beTA;spIT spÜG;dzMK;CfP: Silvio Berlusconi and Party Leadership in Western Europe: Strictly Personal?
rom2113;2009-09-08;kaST;beWS;spPT spES;dzSW;Lehrkraft f. bes. Aufgaben (Sprachwissenschaft Spanisch/Portugiesisch)
rom3409;2009-09-10;kaST;bePR;spFR spIT;dzLW;W3 Professur für Romanische Literaturen mit Schwerpunkt Italienische Literatur  
rom0380;2009-09-15;kaTA;beTP;spIT;dzLW dzMK;Amor sacro e profano. Modelle und Modellierungen der Liebe in Literatur und Malerei der italienischen Renaissance
rom1207;2009-09-17;kaTA;beTA;spFR spPT spÜG;dzLW;CfP: Topique(s) du public et du privé dans l'espace de l'écriture romanesque européenne (du Moyen-Âge à la fin du XVIIIe siècle)
rom0256;2009-09-21;kaST;beWS;spFR spIT spPT spES spÜG;dzLW dzSW dzMK;6 Postdoctoral Fellowships (Stanford)
rom1284;2009-09-21;kaST;bePR;spIT;dzMK;Chair in Contemporary Italian Studies (New York University)
rom1349;2009-09-24;kaST;beNW;spPT spES spWR spÜG;dzSP;DAAD Jahresstipendien für Sprachassistent(inn)en (u.a. Rumänien und Lateinamerika)
rom1352;2009-09-24;kaST;beNW;spÜG;dzSP dzDK;DAAD-Lektor/in im Ausland (Frankreich Italien Rumänien Spanien Lateinamerika Algerien etc.)
rom3267;2009-09-25;kaWI;beBIB;spFR spIT;dzLW dzSW dzMK dzSP dzDK;Vifarom geht online
rom1321;2009-09-26;kaTA;beTP;spPT spES;dzLW dzSW dzMK;Colóquio internacional “Literatura e Música”
rom0486;2009-10-02;kaWI;beSTU;spFR;dzLW dzSW dzMK dzSP dzDK;Ausbildung Gruppenleiter(in) für deutsch-französische Begegnungen
rom1200;2009-10-04;kaTA;beTA;spIT;dzLW dzSW dzMK;CfP: The Mediterranean in Italian Culture
rom1153;2009-10-05;kaTA;beTA;spFR;dzLW dzSW dzMK dzSP dzDK;CfP: Sektionsbeiträge zum 7. Kongress 2010 des Frankoromanistenverbandes „Stadt – Kultur – Raum“
rom1498;2009-10-06;kaTA;beTP;spIT;dzLW dzSW dzMK dzDK;Dt. Italianistentag 2010 Testo e Ritmi in Regensburg: Vortragsprogramm
rom1674;2009-10-07;kaWI;beSTU;spIT;dzLW;Fünf Studienplätze im Promotionsprogramm Bonn Florenz/Dottorato Internazionale in Germanistica Firenze Bonn
rom3728;2009-10-07;kaWI;beAM;spPT spES;dzLW dzSW dzMK dzSP dzDK;Zs.: IBEROAMERICANA. AMÉRICA LATINA - ESPAÑA - PORTUGAL. Ensayos sobre letras historia y sociedad. Reseñas iberoamericanas.  Año IX  (2009) Nueva época N° 35. Septiembre de 2009.
rom0300;2009-10-07;kaST;beNW;spPT spES;dzSP;Abteilungsleitung Iberoromanische Sprachen am Sprachenzentrum
rom3420;2009-10-08;kaST;bePR;spPT spES;dzSW;W3-Professur für Spanische hispanoamerikanische portugiesische und brasilianische Sprachwissenschaft 
rom0879;2009-10-11;kaTA;beSV;spFR spIT spPT spES spWR spÜG;dzMK;CfP: Identitäten in Bewegung. Migration im Film. – Workshop für Nachwuchswissenschaftler/innen
rom1678;2009-10-12;kaTA;beSV;spIT;dzLW dzMK;Futurismo al 100% – 100% Futurismus. Vortragsreihe - Ringvorlesung / Ciclo di conferenze
rom3686;2009-10-13;kaTA;beTP;spFR spIT spPT spES;dzLW dzMK;Workshop: Gewalt und gesellschaftliche Konflikte in den romanischen Literaturen 
rom0491;2009-10-14;kaWI;beSTU;spÜG;dzLW dzMK;Ausschreibung der Graduate School Practices of Literature (Münster)
rom1430;2009-10-15;kaTA;beTP;spIT;dzMK;Die Philosophie der italienischen Aufklärung
rom0464;2009-10-16;kaTA;beTP;spFR spIT spES spÜG;dzLW;Auf der Suche nach dem verlorenen Epos. Ein populäres Genre der europäischen Literatur des 19. Jahrhunderts / A la recherche d'une épopée perdue. Un genre populaire dans la littérature européenne du XIXe siècle
rom0701;2009-10-18;kaTA;beTA;spIT;dzLW;CfP: Alberto Moravia e l'America
rom3721;2009-10-19;kaWI;beAM;spFR spIT spPT spES spWR spÜG;dzSW;Zs.: Erste Online-Ausgabe der Zeitschrift Energeia
rom0855;2009-10-20;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW dzMK;CfP: Gemeinschaft in der Literatur – Mythos oder Möglichkeit? Zur Aktualität poetisch-politischer Interventionen
rom3510;2009-10-20;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;Wiss. Mitarbeiter/in Mittellateinisch und Beziehungen zu anderen Sprachen und Kulturräumen (zunächst sechs Monate SFB in Planung)
rom3745;2009-10-21;kaWI;beAM;spFR spPT spÜG;dzLW dzSW dzMK;Zs.: Philologie im Netz (PhiN) 50/2009 erschienen
rom0921;2009-10-24;kaTA;beTA;spPT spES;dzLW;CfP: JALLA 2010 - Jornadas Andinas de Literatura Latinoamericana
rom3723;2009-10-24;kaWI;beAM;spFR spIT spPT spWR spÜG;dzSW dzSP dzDK;Zs.: ForumSprache - Ausgabe 2 erschienen
rom3144;2009-10-26;kaTA;beTP;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP;Übersetzen im Mittelmeerraum. Konstruktionen und Dekonstruktionen von Okzident und Orient
rom3742;2009-10-26;kaWI;beAM;spPT spÜG;dzLW dzSW dzMK dzSP dzDK;Zs.: Pandaemonium Germanicum - Revista de estudos germanísticos. Online
rom2448;2009-10-28;kaWI;beBIB;spFR spIT;dzLW dzSW dzMK;Mehr als 330 Fachdatenbanken zu Frankreich Italien und zur Frankophonie online verfügbar
rom2671;2009-10-28;kaWI;beBIB;spFR;dzMK;Pressearchiv des dfi jetzt online
rom1465;2009-10-29;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzLW;Doktorandenstelle in Literaturwissenschaft Intermaterialität
rom3732;2009-10-29;kaWI;beAM;spPT spES;dzLW dzMK;Zs.: Iberoromania 66 (2009)
rom3717;2009-10-30;kaWI;beAM;spES spWR;dzSW;Zs.: Caplletra 47 (Herbst 2009)
rom2121;2009-11-02;kaST;beWS;spPT spES;dzLW;Lehrkraft für bes. Aufgaben im Bereich Iberoromanische Literaturwissenschaft (50%)
rom3724;2009-11-02;kaWI;beAM;spPT;dzLW dzSW dzMK;Zs.: Grenzgänge. Beiträge zu einer modernen Romanistik Nr. 31/32 (2009) Thema Lusophonie
rom1330;2009-11-03;kaST;beWS;spPT spES;dzLW dzSW dzMK;[terminado: 17-11-09] Concurso para um lugar de Colaborador Científico no Departamento de  Português / Espanhol (75%)
rom1071;2009-11-03;kaWI;beFJR;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;CfP Repräsentationsformen von Wissen - XXVI. Forum Junge Romanistik
rom3193;2009-11-05;kaST;bePR;spPT spES;dzLW;Universitätsprofessur für Romanische Philologie/Literaturwissenschaft mit Schwerpunkt Hispanistik/Lusitanistik 
rom0412;2009-11-05;kaTA;beSV;spÜG;dzLW dzSW dzMK dzSP dzDK;Ars legendi-Preis für exzellente Hochschullehre
rom3760;2009-11-06;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK;Zs.: Zeitschrift für romanische Philogie (ZrP) 125:3 (2009) erschienen
rom2541;2009-11-11;kaWI;beBIB;spPT spES spWR;dzLW dzSW dzMK dzSP dzDK;Neues von cibera: Kooperationspartner und Internetquellen
rom1512;2009-11-12;kaTA;beSV;spFR spIT;dzLW dzSW dzMK;Einladung zur Vifarom-Präsentation auf den eMedienTagen in München
rom0059;2009-11-12;kaTA;beSV;spFR;dzLW dzSW dzMK dzSP dzDK;11. Deutsch-Französisches Forum in Straßburg
rom1002;2009-11-13;kaTA;beTA;spÜG;dzMK;CfP: Medialität der Nähe der Graduiertenschule Locating Media / Situierte Medien
rom2110;2009-11-14;kaST;beWS;spPT spES;dzSW;Lehrkraft f. bes. Aufg. (Sprachwissenschaft Spanisch / Portugiesisch 50%)
rom1310;2009-11-15;kaTA;beTA;spFR spÜG;dzDK;Colloque international: Quelle didactique plurilingue et pluriculturelle en contexte mondialisé ?
rom0110;2009-11-16;kaST;beSTI;spFR spIT spPT spES spWR;dzLW dzSW;2 Doktorand(inn)en-Stellen am Zentrum für Sprach- und Literaturwissenschaft der LMU
rom1474;2009-11-17;kaST;beWS;spFR spIT spPT spES spWR;dzLW;Doktorandenstellen (50%) und -plätze im Promotionsstudiengang „Literaturwissenschaft“
rom3748;2009-11-17;kaWI;beAM;spPT spES;dzLW dzSW dzMK;Zs.: Premio Ensayo Iberoamericana 2010
rom1596;2009-11-18;kaWI;beAM;spIT;dzMK;Förderpreis des Center Altreitalie für eine herausragende Dissertation zur italienischen Migrationsgeschichte
rom0257;2009-11-19;kaST;beSTI;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;6 Promotionsstipendien im DFG-Graduiertenkolleg Expertenkulturen des 12. bis 16. Jahrhunderts
rom3500;2009-11-20;kaST;beWS;spFR;dzSW dzSP;Wiss. Mitarbeiter/in insbes. Testentwicklung und -auswertung im Fach Französisch (50%)
rom0097;2009-11-22;kaTA;beTA;spES;dzLW dzSW dzMK dzSP dzDK;Erinnerung zum 30.11.: 18. Deutscher Hispanistentag Realität - Virtualität - Repräsentation - Aufruf zur Bildung von Sektionen / 18. Congreso de la Asociación Alemana de Hispanistas - Convocatoria para propuestas de secciones
rom0973;2009-11-26;kaTA;beSV;spFR spIT spPT spES;dzLW dzMK;CfP: Les médiateurs de la Méditerranée (XIXe – XXIe siècles)
rom1188;2009-11-26;kaTA;beTA;spES;dzSW dzSP dzDK;CfP: Taller sobre el tema. Kontrastive Emotionsforschung Spanisch-Deutsch
rom1066;2009-11-27;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzSW dzMK;CfP: Realisms in Contemporary Culture: Theories Politics and Medial Configurations
rom3737;2009-11-27;kaWI;beAM;spPT spES;dzLW dzSW dzMK dzSP dzDK;Zs.: Kulturzeitschrift Humboldt – Essays zum Kulturdialog zwischen Deutschland der Iberischen Halbinsel und Lateinamerika
rom1426;2009-11-30;kaTA;beTA;spFR spWR;dzLW dzSW dzMK dzSP dzDK;Die Frankophonie in Südosteuropa: Tagung 2010 des Balkanromanistenverbands und des Moldova-Instituts Leipzig e.V. 
rom3277;2009-12-01;kaWI;beBIB;spES;dzLW;Virtuelle Ausstellung Los libros de Cortázar
rom2387;2009-12-01;kaWI;beBIB;spPT spES;dzLW dzSW dzMK;Literatur und Internetquellen zum lusophonen und hispanophonen Afrika
rom2315;2009-12-01;kaST;beNW;spFR;dzSP;Lektor/in für Französisch
rom3423;2009-12-01;kaST;bePR;spFR;dzSW dzMK;W3-Professur für Übersetzungswissenschaft: Französisch
rom3379;2009-12-02;kaST;bePR;spFR spIT spPT spES spWR;dzMK;W2-Professur Romanische Kulturwissenschaft (ein Schwerpunkt Französisch oder Spanisch)
rom3384;2009-12-02;kaST;bePR;spFR spIT spPT spES spWR;dzSW;W2-Professur Romanische Sprachwissenschaft (ein Schwerpunkt Französisch oder Spanisch)
rom2822;2009-12-03;kaWI;beBIB;spÜG;dzLW dzMK;Referendar/in für die Laufbahn des höheren Bibliotheksdienst: Wissenschaftsgeschichte Schwerpunkt Naturwissenschaft des 18. Jhd.
rom2823;2009-12-03;kaWI;beBIB;spÜG;dzLW dzSW dzMK;Referendar/in für die Laufbahn des höheren Bibliotheksdienstes
rom0411;2009-12-03;kaWI;beAM;spÜG;dzLW dzSW dzMK dzDK;Ars legendi-Preis für exzellente Hochschullehre (Stifterverband für die Deutsche Wissenschaft - Hochschulrektorenkonferenz)
rom1399;2009-12-03;kaWI;beSTU;spÜG;dzLW dzSW dzMK dzSP dzDK dzWT;Deutsches Studentenwerk e.V.: 4. Studentenwerkspreis für besonderes soziales Engagement 2009 / 2010
rom1230;2009-12-07;kaTA;beTA;spFR spIT spPT spES spWR;dzSW;CfP: Verbalperiphrasen im Katalanischen und in anderen romanischen Sprachen:  neue Daten neue Fragen neue Perspektiven (Sektion des Katalanistentags)
rom0104;2009-12-07;kaST;beWS;spES;dzSW dzSP;2 Akad. Mitarbeiter/innen in der Lehre: Übersetzen und Dolmetschen (Spanisch – Deutsch 50%)
rom0706;2009-12-08;kaTA;beTA;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzSP;CfP: Alter(n) in Mittelalter und Früher Neuzeit. 3. Fachtagung des Netzwerks MIRA (Mittelalter und Renaissance in der Romania)
rom0117;2009-12-08;kaST;beWS;spES;dzSP;2 Lehrkräfte für bes. Aufgaben (Spanisch 50%)
rom2512;2009-12-09;kaWI;beAM;spFR spIT spPT spES spWR;dzLW;Neue Online-Zeitschrift für romanische Literaturwissenschaft: HeLix
rom3582;2009-12-09;kaST;beWS;spFR spIT spPT spES spWR;dzLW dzMK;Wissenschaftliche/r Assistent/in Romanische Literatur- und Medienwissenschaft (Schwerpunkt Hispanistik 50%)
